"ANALYTE_CHOICELIST_ID"|"DEP_PRIMARY_ANALYTE_NAME"|"SHORT_NAME"|"LONG_NAME"|"EPA_CODE_ID"|"BEGIN_DATE"|"CREATE_USER_NAME"|"CREATE_TS"|"END_DATE"|"MODIFY_USER_NAME"|"MODIFY_TS"
"445"|"Picloram"|"Not Reported"|"Not Reported"|"Not Reported"|"07-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"07-AUG-2017 11:46:37"|""|""|""
"446"|"Triclopyr"|"Not Reported"|"Not Reported"|"Not Reported"|"07-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"07-AUG-2017 11:47:05"|""|""|""
"447"|"Fluridone"|"Not Reported"|"Not Reported"|"Not Reported"|"07-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"07-AUG-2017 11:47:33"|""|""|""
"448"|"Anatoxin-a"|"Not Reported"|"Not Reported"|"Not Reported"|"07-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"07-AUG-2017 11:47:53"|""|""|""
"449"|"Microcystin LA"|"Not Reported"|"Not Reported"|"Not Reported"|"07-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"07-AUG-2017 11:48:08"|""|""|""
"450"|"Microcystin LF"|"Not Reported"|"Not Reported"|"Not Reported"|"07-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"07-AUG-2017 11:48:21"|""|""|""
"451"|"Microcystin LR"|"Not Reported"|"Not Reported"|"Not Reported"|"07-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"07-AUG-2017 11:48:35"|""|""|""
"452"|"Microcystin RR"|"Not Reported"|"Not Reported"|"Not Reported"|"07-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"07-AUG-2017 11:48:49"|""|""|""
"453"|"Microcystin YR"|"Not Reported"|"Not Reported"|"Not Reported"|"07-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"07-AUG-2017 11:49:05"|""|""|""
"454"|"Cylindrospermopsin"|"Not Reported"|"Not Reported"|"Not Reported"|"07-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"07-AUG-2017 11:49:26"|""|""|""
"455"|"GULL2-qPCR (TSC)"|"Not Reported"|"Not Reported"|"Not Reported"|"07-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"07-AUG-2017 11:52:27"|""|""|""
"456"|"HF183-qPCR (GEU)"|"Not Reported"|"Not Reported"|"Not Reported"|"07-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"07-AUG-2017 11:52:54"|""|""|""
"457"|"HF183-purified-qPCR (GEU)"|"Not Reported"|"Not Reported"|"Not Reported"|"07-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"07-AUG-2017 11:53:29"|""|""|""
"458"|"HF183-PMA treated-qPCR (GEU)"|"Not Reported"|"Not Reported"|"Not Reported"|"07-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"07-AUG-2017 11:54:08"|""|""|""
"459"|"GULL2-purified-qPCR (TSC)"|"Not Reported"|"Not Reported"|"Not Reported"|"07-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"07-AUG-2017 11:54:34"|""|""|""
"460"|"BacR-qPCR (TSC)"|"Not Reported"|"Not Reported"|"Not Reported"|"07-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"07-AUG-2017 11:54:52"|""|""|""
"461"|"BacR-purified-qPCR (TSC)"|"Not Reported"|"Not Reported"|"Not Reported"|"07-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"07-AUG-2017 11:55:08"|""|""|""
"462"|"GFD-purified-qPCR (TSC)"|"Not Reported"|"Not Reported"|"Not Reported"|"07-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"07-AUG-2017 11:56:11"|""|""|""
"463"|"Acetaminophen"|"Not Reported"|"Not Reported"|"Not Reported"|"07-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"07-AUG-2017 12:14:48"|""|""|""
"464"|"Acetochlor"|"Not Reported"|"Not Reported"|"Not Reported"|"30-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"30-AUG-2017 12:57:08"|""|""|""
"465"|"Cyanazine"|"Not Reported"|"Not Reported"|"Not Reported"|"30-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"30-AUG-2017 12:57:45"|""|""|""
"466"|"EPTC"|"Not Reported"|"Not Reported"|"Not Reported"|"30-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"30-AUG-2017 13:00:13"|""|""|""
"467"|"Fipronil Sulfide"|"Not Reported"|"Not Reported"|"Not Reported"|"30-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"30-AUG-2017 13:00:50"|""|""|""
"468"|"Fipronil Sulfone"|"Not Reported"|"Not Reported"|"Not Reported"|"30-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"30-AUG-2017 13:01:14"|""|""|""
"469"|"Terbuthylazine"|"Not Reported"|"Not Reported"|"Not Reported"|"30-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"30-AUG-2017 13:01:33"|""|""|""
"470"|"Glyphosate"|"Not Reported"|"Not Reported"|"Not Reported"|"30-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"30-AUG-2017 13:02:38"|""|""|""
"471"|"Pyraclostrobin"|"Not Reported"|"Not Reported"|"Not Reported"|"30-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"30-AUG-2017 13:02:55"|""|""|""
"472"|"Residues- Total"|"Not Reported"|"Not Reported"|"Not Reported"|"30-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"30-AUG-2017 13:10:21"|""|""|""
"473"|"Residues- Settleable"|"Not Reported"|"Not Reported"|"Not Reported"|"30-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"30-AUG-2017 00:00:00"|"18-MAY-2023 04:00:00"|"ZIMMERMAN_JM"|"18-MAY-2023 15:26:55"
"474"|"Alpha - Gross"|"Not Reported"|"Not Reported"|"Not Reported"|"30-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"30-AUG-2017 13:11:02"|""|""|""
"475"|"4,4'-DDD"|"Not Reported"|"Not Reported"|"Not Reported"|"30-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"30-AUG-2017 13:11:19"|""|""|""
"476"|"4,4'-DDE"|"Not Reported"|"Not Reported"|"Not Reported"|"30-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"30-AUG-2017 13:11:39"|""|""|""
"477"|"Diquat"|"Not Reported"|"Not Reported"|"Not Reported"|"30-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"30-AUG-2017 13:17:34"|""|""|""
"478"|"Atrazine Desisopropyl"|"Not Reported"|"Not Reported"|"Not Reported"|"30-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"30-AUG-2017 13:18:04"|""|""|""
"479"|"Atrazine Desethyl"|"Not Reported"|"Not Reported"|"Not Reported"|"30-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"30-AUG-2017 13:18:27"|""|""|""
"480"|"Methyl Mercury"|"Not Reported"|"Not Reported"|"Not Reported"|"30-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"30-AUG-2017 13:18:56"|""|""|""
"481"|"Bentazon"|"Not Reported"|"Not Reported"|"Not Reported"|"30-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"30-AUG-2017 13:19:18"|""|""|""
"482"|"Acifluorfen"|"Not Reported"|"Not Reported"|"Not Reported"|"30-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"30-AUG-2017 13:19:43"|""|""|""
"483"|"Nitrogen- Total"|"Not Reported"|"Not Reported"|"Not Reported"|"30-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"30-AUG-2017 13:20:09"|""|""|""
"484"|"Klebsiella (CFU)"|"Not Reported"|"Not Reported"|"Not Reported"|"30-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"30-AUG-2017 13:20:26"|""|""|""
"485"|"Alkaline Phosphatase Activity"|"Not Reported"|"Not Reported"|"Not Reported"|"30-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"30-AUG-2017 00:00:00"|"18-MAY-2023 04:00:00"|"ZIMMERMAN_JM"|"18-MAY-2023 15:29:27"
"486"|"Coliform Total (MPN)"|"Not Reported"|"Not Reported"|"Not Reported"|"30-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"30-AUG-2017 13:22:04"|""|""|""
"487"|"Enterococci (MPN)"|"Not Reported"|"Not Reported"|"Not Reported"|"30-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"30-AUG-2017 13:22:26"|""|""|""
"488"|"Escherichia coli (CFU)"|"Not Reported"|"Not Reported"|"Not Reported"|"30-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"30-AUG-2017 13:22:47"|""|""|""
"489"|"Escherichia coli (MPN)"|"Not Reported"|"Not Reported"|"Not Reported"|"30-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"30-AUG-2017 13:23:30"|""|""|""
"490"|"Coliform Fecal (MPN)"|"Not Reported"|"Not Reported"|"Not Reported"|"30-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"30-AUG-2017 13:23:52"|""|""|""
"491"|"Fecal Streptococci (MPN)"|"Not Reported"|"Not Reported"|"Not Reported"|"30-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"30-AUG-2017 13:24:07"|""|""|""
"492"|"Heterotrophic bacteria (CFU)"|"Not Reported"|"Not Reported"|"Not Reported"|"30-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"30-AUG-2017 13:24:26"|""|""|""
"493"|"Depth to Water (from measuring point)"|"Not Reported"|"Not Reported"|"Not Reported"|"18-OCT-2017 00:00:00"|"ZIMMERMAN_JM"|"18-OCT-2017 17:10:22"|""|""|""
"494"|"1-Methylphenanthrene"|"Not Reported"|"Not Reported"|"Not Reported"|"07-NOV-2017 00:00:00"|"ZIMMERMAN_JM"|"07-NOV-2017 18:40:14"|""|""|""
"495"|"2,3,5-Trimethylnaphthalene"|"Not Reported"|"Not Reported"|"Not Reported"|"07-NOV-2017 00:00:00"|"ZIMMERMAN_JM"|"07-NOV-2017 18:40:42"|""|""|""
"496"|"2,6-Dimethylnaphthalene"|"Not Reported"|"Not Reported"|"Not Reported"|"07-NOV-2017 00:00:00"|"ZIMMERMAN_JM"|"07-NOV-2017 18:42:21"|""|""|""
"497"|"Dibenzothiophene"|"Not Reported"|"Not Reported"|"Not Reported"|"07-NOV-2017 00:00:00"|"ZIMMERMAN_JM"|"07-NOV-2017 18:42:53"|""|""|""
"498"|"Carbon- Total"|"Not Reported"|"Not Reported"|"Not Reported"|"07-NOV-2017 00:00:00"|"ZIMMERMAN_JM"|"07-NOV-2017 18:43:12"|""|""|""
"499"|"COD"|"Not Reported"|"Not Reported"|"Not Reported"|"20-NOV-2017 00:00:00"|"ZIMMERMAN_JM"|"20-NOV-2017 18:01:46"|""|""|""
"500"|"Thermotolerant E.coli (CFU)"|"Not Reported"|"Not Reported"|"Not Reported"|"20-NOV-2017 00:00:00"|"ZIMMERMAN_JM"|"20-NOV-2017 00:00:00"|"24-OCT-2019 04:00:00"|"ZIMMERMAN_JM"|"24-OCT-2019 09:19:35"
"501"|"Phosphorus- Organic"|"Not Reported"|"Not Reported"|"Not Reported"|"20-NOV-2017 00:00:00"|"ZIMMERMAN_JM"|"20-NOV-2017 00:00:00"|"22-NOV-2017 05:00:00"|"ZIMMERMAN_JM"|"22-NOV-2017 16:53:09"
"502"|"Nitrogen- Inorganic"|"Not Reported"|"Not Reported"|"Not Reported"|"20-NOV-2017 00:00:00"|"ZIMMERMAN_JM"|"20-NOV-2017 00:00:00"|"27-NOV-2017 05:00:00"|"ZIMMERMAN_JM"|"27-NOV-2017 08:01:30"
"503"|"HF183-purified-untreated-qPCR (GEU)"|"Not Reported"|"Not Reported"|"Not Reported"|"20-NOV-2017 00:00:00"|"ZIMMERMAN_JM"|"20-NOV-2017 20:15:51"|""|""|""
"504"|"Imazapyr"|"Not Reported"|"Not Reported"|"Not Reported"|"20-NOV-2017 00:00:00"|"ZIMMERMAN_JM"|"20-NOV-2017 20:17:50"|""|""|""
"505"|"MBAS (detergents, surfactants)"|"Not Reported"|"Not Reported"|"Not Reported"|"15-DEC-2017 00:00:00"|"ZIMMERMAN_JM"|"15-DEC-2017 19:55:29"|""|""|""
"506"|"Microcystin-LR (equivalent)"|"Not Reported"|"Not Reported"|"Not Reported"|"31-JAN-2018 00:00:00"|"ZIMMERMAN_JM"|"31-JAN-2018 19:35:15"|""|""|""
"507"|"Microcystins-Total"|"Not Reported"|"Not Reported"|"Not Reported"|"31-JAN-2018 00:00:00"|"ZIMMERMAN_JM"|"31-JAN-2018 19:35:43"|""|""|""
"508"|"Microcystin LY"|"Not Reported"|"Not Reported"|"Not Reported"|"31-JAN-2018 00:00:00"|"ZIMMERMAN_JM"|"31-JAN-2018 19:35:59"|""|""|""
"509"|"Aminomethylphosphonic acid"|"Not Reported"|"Not Reported"|"Not Reported"|"01-FEB-2018 00:00:00"|"ZIMMERMAN_JM"|"01-FEB-2018 17:17:17"|""|""|""
"510"|"Metformin"|"Not Reported"|"Not Reported"|"Not Reported"|"10-MAY-2018 00:00:00"|"ZIMMERMAN_JM"|"10-MAY-2018 18:31:11"|""|""|""
"511"|"Hydrocodone"|"Not Reported"|"Not Reported"|"Not Reported"|"10-MAY-2018 00:00:00"|"ZIMMERMAN_JM"|"10-MAY-2018 18:31:29"|""|""|""
"512"|"Duloxetine hydrochloride"|"Not Reported"|"Not Reported"|"Not Reported"|"10-MAY-2018 00:00:00"|"ZIMMERMAN_JM"|"10-MAY-2018 18:32:06"|""|""|""
"513"|"Simvastatin"|"Not Reported"|"Not Reported"|"Not Reported"|"10-MAY-2018 00:00:00"|"ZIMMERMAN_JM"|"10-MAY-2018 18:32:46"|""|""|""
"514"|"Naproxen"|"Not Reported"|"Not Reported"|"Not Reported"|"10-MAY-2018 00:00:00"|"ZIMMERMAN_JM"|"10-MAY-2018 18:33:14"|""|""|""
"515"|"Ibuprofen"|"Not Reported"|"Not Reported"|"Not Reported"|"10-MAY-2018 00:00:00"|"ZIMMERMAN_JM"|"10-MAY-2018 18:33:34"|""|""|""
"516"|"Glufosinate"|"Not Reported"|"Not Reported"|"Not Reported"|"10-MAY-2018 00:00:00"|"ZIMMERMAN_JM"|"10-MAY-2018 18:33:55"|""|""|""
"517"|"DG3-qPCR (TSC)"|"Not Reported"|"Not Reported"|"Not Reported"|"14-JUN-2018 00:00:00"|"ZIMMERMAN_JM"|"14-JUN-2018 06:59:20"|""|""|""
"518"|"DG3-purified-qPCR (TSC)"|"Not Reported"|"Not Reported"|"Not Reported"|"14-JUN-2018 00:00:00"|"ZIMMERMAN_JM"|"14-JUN-2018 06:59:49"|""|""|""
"519"|"Acesulfame K"|"Not Reported"|"Not Reported"|"Not Reported"|"10-JUL-2018 00:00:00"|"ZIMMERMAN_JM"|"10-JUL-2018 17:02:53"|""|""|""
"520"|"Water Level Elevation (Relative to MSL)"|"Not Reported"|"Not Reported"|"Not Reported"|"10-JUL-2018 00:00:00"|"ZIMMERMAN_JM"|"10-JUL-2018 17:35:17"|""|""|""
"521"|"Water Level Elevation (Relative to NGVD29)"|"Not Reported"|"Not Reported"|"Not Reported"|"10-JUL-2018 00:00:00"|"ZIMMERMAN_JM"|"10-JUL-2018 17:35:35"|""|""|""
"522"|"Water Level Elevation (Relative to NGVD88)"|"Not Reported"|"Not Reported"|"Not Reported"|"10-JUL-2018 00:00:00"|"ZIMMERMAN_JM"|"10-JUL-2018 17:35:57"|""|""|""
"523"|"Water Level Elevation (Relative to unknown datum)"|"Not Reported"|"Not Reported"|"Not Reported"|"10-JUL-2018 00:00:00"|"ZIMMERMAN_JM"|"10-JUL-2018 17:36:16"|""|""|""
"524"|"COWM2-qPCR (TSC)"|"Not Reported"|"Not Reported"|"Not Reported"|"31-JUL-2018 00:00:00"|"ZIMMERMAN_JM"|"31-JUL-2018 16:57:21"|""|""|""
"525"|"COWM2-purified-qPCR (TSC)"|"Not Reported"|"Not Reported"|"Not Reported"|"31-JUL-2018 00:00:00"|"ZIMMERMAN_JM"|"31-JUL-2018 16:57:41"|""|""|""
"526"|"HUMM2-qPCR (TSC)"|"Not Reported"|"Not Reported"|"Not Reported"|"07-NOV-2018 00:00:00"|"ZIMMERMAN_JM"|"07-NOV-2018 19:30:39"|""|""|""
"527"|"HUMM2-purified-qPCR (TSC)"|"Not Reported"|"Not Reported"|"Not Reported"|"07-NOV-2018 00:00:00"|"ZIMMERMAN_JM"|"07-NOV-2018 19:30:51"|""|""|""
"528"|"Dimethenamid"|"Not Reported"|"Not Reported"|"Not Reported"|"27-DEC-2018 00:00:00"|"ZIMMERMAN_JM"|"27-DEC-2018 08:11:31"|""|""|""
"529"|"Fipronil Desulfinyl"|"Not Reported"|"Not Reported"|"Not Reported"|"27-DEC-2018 00:00:00"|"ZIMMERMAN_JM"|"27-DEC-2018 08:12:18"|""|""|""
"530"|"Dithiopyr"|"Not Reported"|"Not Reported"|"Not Reported"|"27-DEC-2018 00:00:00"|"ZIMMERMAN_JM"|"27-DEC-2018 08:12:52"|""|""|""
"531"|"Prodiamine"|"Not Reported"|"Not Reported"|"Not Reported"|"27-DEC-2018 00:00:00"|"ZIMMERMAN_JM"|"27-DEC-2018 08:13:29"|""|""|""
"532"|"Oxadiazon"|"Not Reported"|"Not Reported"|"Not Reported"|"27-DEC-2018 00:00:00"|"ZIMMERMAN_JM"|"27-DEC-2018 08:14:04"|""|""|""
"533"|"Tebuconazole"|"Not Reported"|"Not Reported"|"Not Reported"|"27-DEC-2018 00:00:00"|"ZIMMERMAN_JM"|"27-DEC-2018 08:14:35"|""|""|""
"534"|"Oil and Grease"|"Not Reported"|"Not Reported"|"Not Reported"|"16-JAN-2019 00:00:00"|"ZIMMERMAN_JM"|"16-JAN-2019 07:23:31"|""|""|""
"535"|"Horizontal Secchi Disk"|"Not Reported"|"Not Reported"|"Not Reported"|"16-JAN-2019 00:00:00"|"ZIMMERMAN_JM"|"16-JAN-2019 07:58:12"|""|""|""
"536"|"Phenol"|"Not Reported"|"Not Reported"|"Not Reported"|"20-FEB-2019 00:00:00"|"ZIMMERMAN_JM"|"20-FEB-2019 06:26:20"|""|""|""
"537"|"N-nitrosodiphenylamine/diphenylamine"|"Not Reported"|"Not Reported"|"Not Reported"|"20-FEB-2019 00:00:00"|"ZIMMERMAN_JM"|"20-FEB-2019 06:31:25"|""|""|""
"538"|"Bis(2-chloroisopropyl)ether"|"Not Reported"|"Not Reported"|"Not Reported"|"20-FEB-2019 00:00:00"|"ZIMMERMAN_JM"|"20-FEB-2019 06:31:56"|""|""|""
"539"|"Bifenthrin"|"Not Reported"|"Not Reported"|"Not Reported"|"16-APR-2019 00:00:00"|"ZIMMERMAN_JM"|"16-APR-2019 15:12:27"|""|""|""
"540"|"Cis-Nonachlor"|"Not Reported"|"Not Reported"|"Not Reported"|"16-APR-2019 00:00:00"|"ZIMMERMAN_JM"|"16-APR-2019 15:12:48"|""|""|""
"541"|"Ethalfluralin"|"Not Reported"|"Not Reported"|"Not Reported"|"16-APR-2019 00:00:00"|"ZIMMERMAN_JM"|"16-APR-2019 15:13:12"|""|""|""
"542"|"Trans-Nonachlor"|"Not Reported"|"Not Reported"|"Not Reported"|"16-APR-2019 00:00:00"|"ZIMMERMAN_JM"|"16-APR-2019 15:13:35"|""|""|""
"543"|"Saxitoxin"|"Not Reported"|"Not Reported"|"Not Reported"|"30-JUL-2019 00:00:00"|"ADAMS_TL"|"30-JUL-2019 08:37:02"|""|""|""
"544"|"Microcystin LR, Desmethyl"|"Not Reported"|"Not Reported"|"Not Reported"|"31-JUL-2019 00:00:00"|"ADAMS_TL"|"31-JUL-2019 08:07:38"|""|""|""
"545"|"Acetamiprid"|"Not Reported"|"Not Reported"|"Not Reported"|"01-AUG-2019 00:00:00"|"ADAMS_TL"|"01-AUG-2019 08:43:35"|""|""|""
"546"|"Afidopyropen"|"Not Reported"|"Not Reported"|"Not Reported"|"01-AUG-2019 00:00:00"|"ADAMS_TL"|"01-AUG-2019 08:44:21"|""|""|""
"547"|"Benzovindiflupyr"|"Not Reported"|"Not Reported"|"Not Reported"|"01-AUG-2019 00:00:00"|"ADAMS_TL"|"01-AUG-2019 08:45:35"|""|""|""
"548"|"Clothianidin"|"Not Reported"|"Not Reported"|"Not Reported"|"01-AUG-2019 00:00:00"|"ADAMS_TL"|"01-AUG-2019 08:46:02"|""|""|""
"549"|"Dinotefuran"|"Not Reported"|"Not Reported"|"Not Reported"|"01-AUG-2019 00:00:00"|"ADAMS_TL"|"01-AUG-2019 08:46:34"|""|""|""
"550"|"Mandestrobin"|"Not Reported"|"Not Reported"|"Not Reported"|"01-AUG-2019 00:00:00"|"ADAMS_TL"|"01-AUG-2019 08:47:04"|""|""|""
"551"|"Thiamethoxam"|"Not Reported"|"Not Reported"|"Not Reported"|"01-AUG-2019 00:00:00"|"ADAMS_TL"|"01-AUG-2019 00:00:00"|""|"SANKURATRI_L"|"28-JAN-2021 17:42:04"
"552"|"Tolfenpyrad"|"Not Reported"|"Not Reported"|"Not Reported"|"01-AUG-2019 00:00:00"|"ADAMS_TL"|"01-AUG-2019 08:48:19"|""|""|""
"553"|"Perfluorobutanesulfonic acid (PFBS)"|"Not Reported"|"Not Reported"|"Not Reported"|"27-SEP-2019 00:00:00"|"ADAMS_TL"|"27-SEP-2019 07:53:46"|""|""|""
"554"|"Perfluorodecanoic acid (PFDA)"|"Not Reported"|"Not Reported"|"Not Reported"|"27-SEP-2019 00:00:00"|"ADAMS_TL"|"27-SEP-2019 07:54:05"|""|""|""
"555"|"Perfluorododecanoic acid (PFDoA)"|"Not Reported"|"Not Reported"|"Not Reported"|"27-SEP-2019 00:00:00"|"ADAMS_TL"|"27-SEP-2019 07:54:26"|""|""|""
"556"|"Perfluoroheptanoic acid (PFHpA)"|"Not Reported"|"Not Reported"|"Not Reported"|"27-SEP-2019 00:00:00"|"ADAMS_TL"|"27-SEP-2019 07:54:42"|""|""|""
"557"|"Perfluorohexanesulfonic acid (PFHxS)"|"Not Reported"|"Not Reported"|"Not Reported"|"27-SEP-2019 00:00:00"|"ADAMS_TL"|"27-SEP-2019 07:55:25"|""|""|""
"558"|"Perfluorohexanoic acid (PFHxA)"|"Not Reported"|"Not Reported"|"Not Reported"|"27-SEP-2019 00:00:00"|"ADAMS_TL"|"27-SEP-2019 07:55:48"|""|""|""
"559"|"Perfluorononanoic acid (PFNA)"|"Not Reported"|"Not Reported"|"Not Reported"|"27-SEP-2019 00:00:00"|"ADAMS_TL"|"27-SEP-2019 07:56:08"|""|""|""
"560"|"Perfluorooctanesulfonic acid (PFOS)"|"Not Reported"|"Not Reported"|"Not Reported"|"27-SEP-2019 00:00:00"|"ADAMS_TL"|"27-SEP-2019 07:56:36"|""|""|""
"561"|"Perfluorooctanoic acid (PFOA)"|"Not Reported"|"Not Reported"|"Not Reported"|"27-SEP-2019 00:00:00"|"ADAMS_TL"|"27-SEP-2019 07:56:57"|""|""|""
"562"|"Perfluorotetradecanoic acid (PFTeA)"|"Not Reported"|"Not Reported"|"Not Reported"|"27-SEP-2019 00:00:00"|"ADAMS_TL"|"27-SEP-2019 07:57:14"|""|""|""
"563"|"Perfluoroundecanoic acid (PFUnA)"|"Not Reported"|"Not Reported"|"Not Reported"|"27-SEP-2019 00:00:00"|"ADAMS_TL"|"27-SEP-2019 07:57:41"|""|""|""
"564"|"N-Et perfluorooctanesulfonamidoAc acid"|"Not Reported"|"Not Reported"|"Not Reported"|"27-SEP-2019 00:00:00"|"ADAMS_TL"|"27-SEP-2019 07:58:02"|""|""|""
"565"|"N-Me perfluorooctanesulfonamidoAc acid"|"Not Reported"|"Not Reported"|"Not Reported"|"27-SEP-2019 00:00:00"|"ADAMS_TL"|"27-SEP-2019 07:58:18"|""|""|""
"566"|"Silicate"|"Not Reported"|"Not Reported"|"Not Reported"|"24-JAN-2020 00:00:00"|"ADAMS_TL"|"24-JAN-2020 09:45:37"|""|""|""
"567"|"Trichlorfon"|"Not Reported"|"Not Reported"|"Not Reported"|"03-FEB-2020 00:00:00"|"ADAMS_TL"|"03-FEB-2020 16:53:19"|""|""|""
"568"|"Microcystin LW"|"Not Reported"|"Not Reported"|"Not Reported"|"19-FEB-2020 00:00:00"|"ADAMS_TL"|"19-FEB-2020 07:52:01"|""|""|""
"569"|"Microcystin WR"|"Not Reported"|"Not Reported"|"Not Reported"|"19-FEB-2020 00:00:00"|"ADAMS_TL"|"19-FEB-2020 07:52:20"|""|""|""
"570"|"Propiconazole"|"Not Reported"|"Not Reported"|"Not Reported"|"19-FEB-2020 00:00:00"|"ADAMS_TL"|"19-FEB-2020 08:21:52"|""|""|""
"571"|"Flumioxazin"|"Not Reported"|"Not Reported"|"Not Reported"|"19-FEB-2020 00:00:00"|"ADAMS_TL"|"19-FEB-2020 08:22:29"|""|""|""
"572"|"Imazalil"|"Not Reported"|"Not Reported"|"Not Reported"|"19-FEB-2020 00:00:00"|"ADAMS_TL"|"19-FEB-2020 08:22:51"|""|""|""
"573"|"Sulfentrazone"|"Not Reported"|"Not Reported"|"Not Reported"|"19-FEB-2020 00:00:00"|"ADAMS_TL"|"19-FEB-2020 08:23:32"|""|""|""
"574"|"Prallethrin"|"Not Reported"|"Not Reported"|"Not Reported"|"20-FEB-2020 00:00:00"|"ADAMS_TL"|"20-FEB-2020 17:07:29"|""|""|""
"575"|"Phenothrin"|"Not Reported"|"Not Reported"|"Not Reported"|"20-FEB-2020 00:00:00"|"ADAMS_TL"|"20-FEB-2020 17:07:57"|""|""|""
"576"|"Lambda-Cyhalothrin"|"Not Reported"|"Not Reported"|"Not Reported"|"20-FEB-2020 00:00:00"|"ADAMS_TL"|"20-FEB-2020 17:08:24"|""|""|""
"577"|"Beta-Cyfluthrin"|"Not Reported"|"Not Reported"|"Not Reported"|"20-FEB-2020 00:00:00"|"ADAMS_TL"|"20-FEB-2020 17:08:44"|""|""|""
"578"|"Algal Growth Potential"|"Not Reported"|"Not Reported"|"Not Reported"|"09-MAR-2020 00:00:00"|"ADAMS_TL"|"09-MAR-2020 17:08:39"|""|""|""
"579"|"Acrylamide"|"Not Reported"|"Not Reported"|"Not Reported"|"18-MAR-2020 00:00:00"|"ADAMS_TL"|"18-MAR-2020 17:49:28"|""|""|""
"580"|"Perfluorodecanesulfonic acid (PFDS)"|"Not Reported"|"Not Reported"|"Not Reported"|"18-MAR-2020 00:00:00"|"ADAMS_TL"|"18-MAR-2020 17:50:11"|""|""|""
"581"|"Perfluoroheptanesulfonic acid (PFHpS)"|"Not Reported"|"Not Reported"|"Not Reported"|"18-MAR-2020 00:00:00"|"ADAMS_TL"|"18-MAR-2020 17:54:14"|""|""|""
"582"|"Perfluorononanesulfonic acid (PFNS)"|"Not Reported"|"Not Reported"|"Not Reported"|"18-MAR-2020 00:00:00"|"ADAMS_TL"|"18-MAR-2020 17:54:42"|""|""|""
"583"|"Perfluoropentanoic acid (PFPeA)"|"Not Reported"|"Not Reported"|"Not Reported"|"18-MAR-2020 00:00:00"|"ADAMS_TL"|"18-MAR-2020 17:55:14"|""|""|""
"584"|"Perfluorotridecanoic acid (PFTriA)"|"Not Reported"|"Not Reported"|"Not Reported"|"18-MAR-2020 00:00:00"|"ADAMS_TL"|"18-MAR-2020 17:55:41"|""|""|""
"585"|"Perfluoropentanesulfonic acid (PFPeS)"|"Not Reported"|"Not Reported"|"Not Reported"|"23-MAR-2020 00:00:00"|"ADAMS_TL"|"23-MAR-2020 16:29:50"|""|""|""
