"LABORATORY_ID"|"SHORT_NAME"|"LONG_NAME"|"LAB_APPROVED_IND"|"MODIFY_USER_NAME"|"MODIFY_TS"|"BEGIN_DATE"|"END_DATE"|"PRIOR_LAB_NAMES"
"423"|"E85222"|"DAVIS WATER ANALYSIS - SYNAGRO OF FLORIDA"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"424"|"E97865"|"NEW AGE/LANDMARK, INC. #3"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"425"|"E43334"|"NEW SMYRNA BEACH UTILITIES COMMISSION - POLLUTION CONTROL PLANT"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"426"|"E51843"|"NICEVILLE, VALPARAISO, OKALOOSA COUNTY REGIONAL SEWER BOARD, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"427"|"E87820"|"NORTHEAST LABORATORY SERVICES, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"428"|"E87752"|"NSF INTERNATIONAL - MI"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"429"|"E87280"|"O'BRIEN & GERE LABORATORIES, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"430"|"E51050"|"OKALOOSA COUNTY WATER AND SEWER LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"431"|"E56584"|"OKEECHOBEE UTILITY AUTHORITY WASTEWATER TREATMENT PLANT LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"432"|"E53470"|"OPERATIONS MANAGEMENT INTERNATIONAL, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"433"|"E55389"|"OPERATIONS MANAGEMENT INTERNATIONAL, INC. - KEY WEST"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"435"|"E43639"|"ORANGE COUNTY ENVIRONMENTAL PROTECTION DIVISION"|"Y"|"ADAMS_TL"|"24-MAR-2021 09:30:03"|"01-JAN-2014 00:00:00"|""|"ORANGE COUNTY ENVIRONMENTAL PROTECTION DIVISION - MERCY DRIVE"
"436"|"E53398"|"ORANGE COUNTY UTILITIES CENTRAL LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"437"|"E53566"|"ORLANDO UTILITIES COMMISSION"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"438"|"E84098"|"P.E. LAMOREAUX & ASSOCIATES, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"439"|"E87683"|"PACE ANALYTICAL"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"440"|"E87648"|"PACE ANALYTICAL SERVICES, INC. - ASHEVILLE"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"441"|"E87627"|"PACE ANALYTICAL SERVICES, INC. - HUNTERSVILLE"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"442"|"E87605"|"PACE ANALYTICAL SERVICES, INC. - MN"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"443"|"E87595"|"PACE ANALYTICAL SERVICES, INC. - NEW ORLEANS"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"444"|"E87114"|"PACE ANALYTICAL SERVICES, INC. - TX"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"445"|"E56090"|"PALM BEACH COUNTY WATER UTILITIES"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"446"|"E87634"|"PARADIGM ANALYTICAL LABORATORIES"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"447"|"E44123"|"PASCO COUNTY UTILITIES ENVIRONMENTAL LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"448"|"E87587"|"PBS&J ENVIRONMENTAL TOXICOLOGY LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"449"|"E83239"|"PC&B ENVIRONMENTAL LABORATORY, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"450"|"E84207"|"PEL LABORATORIES, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"451"|"E84088"|"PEMBROKE LABORATORY, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"452"|"E56428"|"PGA WASTEWATER TREATMENT FACILITY - SEACOAST UTILITY AUTHORITY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"453"|"E54357"|"PINELLAS COUNTY UTILITIES LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"454"|"E44301"|"PLANT CITY WATER POLLUTION CONTROL LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"455"|"E83141"|"PLANT TECHNICIANS, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"456"|"E44082"|"POLK COUNTY NATURAL RESOURCES DIVISION"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"457"|"E53758"|"PORT ORANGE UTILITY - GARNSEY WATER TREATMENT PLANT LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"458"|"E82001"|"ADVANCED ENVIRONMENTAL LABORATORIES, INC. - GAINESVILLE"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|"PPB ENVIRONMENTAL LABORATORIES, INC."
"459"|"E87519"|"PRISM LABORATORIES, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"460"|"E87606"|"PURE EARTH ENVIRONMENTAL LABORATORY, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"461"|"E92860"|"RAYONIER FERNANDINA MILL ENVIRONMENTAL LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"462"|"E43069"|"REEDY CREEK IMPROVEMENT DISTRICT ENVIRONMENTAL SERVICES"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"463"|"E86536"|"RINKER ENVIRONMENTAL SERVICES, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"464"|"E87822"|"ROGERS AND CALLCOTT ENGINEERS, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"465"|"E84492"|"S.A.C. ENVIRONMENTAL LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"466"|"E84380"|"SANDERS LABORATORIES, INC. - NOKOMIS"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"467"|"E85457"|"SANDERS LABORATORIES, INC. (SOUTH)"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"468"|"E53076"|"ADVANCED ENVIRONMENTAL LABORATORIES, INC. - ORLANDO"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|"SANLANDO UTILITIES CORPORATION - WEKIVA TREATMENT PLANT"
"469"|"E54677"|"SARASOTA COUNTY UTILITIES - PUMP STATION #2 LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"470"|"E54356"|"SARASOTA COUNTY UTILITIES - T. MABRY CARLTON WATER TREATMENT PLANT LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"478"|"E861109"|"PROFESSIONAL ENVIRONMENTAL TESTING AND CONSULTING, LLC"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"22-AUG-2017 00:00:00"|""|""
"482"|"E71969"|"UNIVERSITY OF WEST FLORIDA WETLANDS RESEARCH LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"29-SEP-2017 00:00:00"|""|""
"487"|"E12913"|"FLORIDA DOH BUREAU OF LABORATORIES - ENVIRONMENTAL MICROBIOLOGY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"29-JAN-2018 00:00:00"|""|""
"488"|"E84973"|"PACE ANALYTICAL SERVICES, LLC"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"15-FEB-2018 00:00:00"|""|""
"490"|"E12054"|"ABC RESEARCH CORPORATION"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"03-APR-2018 00:00:00"|"03-APR-2018 04:00:00"|""
"491"|"E84925"|"PHOSLAB ENVIRONMENTAL SERVICES"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"17-APR-2018 00:00:00"|""|""
"492"|"E82924"|"BIOLOGICAL CONSULTING SERVICES OF NORTH CENTRAL FLORIDA, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"04-MAY-2018 00:00:00"|""|""
"493"|"21FLKWAT"|"FLORIDA LAKEWATCH"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"25-JUL-2018 00:00:00"|""|""
"495"|"E92846"|"WHITE SPRINGS AGRICULTURAL CHEMICALS, INC."|"Y"|""|""|"29-AUG-2018 00:00:00"|""|""
"496"|"E1031026"|"ENVIRONMENTAL RESEARCH & DESIGN, INC."|"Y"|""|""|"26-OCT-2018 00:00:00"|""|""
"497"|"21FLSCCF"|"SANIBEL CAPTIVA CONSERVATION FOUNDATION MARINE LAB"|"Y"|""|""|"19-APR-2019 00:00:00"|""|""
"498"|"E771138"|"UNIVERSITY OF MARYLAND, CBL-NASL"|"Y"|""|""|"13-SEP-2019 00:00:00"|""|""
"499"|"E11111"|"TEST"|"Y"|"ZIMMERMAN_JM"|"12-MAY-2022 13:39:50"|"18-SEP-2019 00:00:00"|"12-MAY-2022 04:00:00"|""
"500"|"E861096"|"CAPZER PHARMACEUTICALS"|"Y"|""|""|"03-FEB-2020 00:00:00"|""|""
"501"|"E87948"|"PACE ANALYTICAL SERVICES, LLC - GREEN BAY, WI"|"Y"|"ADAMS_TL"|"20-APR-2020 08:08:24"|"17-APR-2020 00:00:00"|""|"PACE ANALYTICAL SERVICES, LLC - GREEN BAY , WI"
"502"|"E76930"|"CENTER FOR AQUATIC CHEMISTRY AND ENVIRONMENT - NUTRIENT ANALYSIS CORE FACILITY (CACHE-NACF)"|"Y"|""|""|"28-MAY-2020 00:00:00"|""|""
"503"|"E87982"|"BROOKS APPLIED LABS, LLC"|"Y"|""|""|"01-JUN-2020 00:00:00"|""|""
"504"|"E911116"|"ESCAMBIA COUNTY WATER QUALITY LABORATORY"|"Y"|""|""|"10-JUN-2020 00:00:00"|""|""
"505"|"E76960"|"SOUTHEAST ENVIRONMENTAL RESEARCH CENTER MERCURY LABORATORY FLORIDA INTERNATIONAL UNIVERSITY"|"Y"|""|""|"18-NOV-2020 00:00:00"|""|""
"506"|"E871113"|"ALS ENVIRONMENTAL - MIDDLETOWN"|"Y"|""|""|"17-MAY-2021 00:00:00"|""|""
"507"|"E871106"|"ALS ENVIRONMENTAL – HOLLAND MI"|"Y"|""|""|"20-MAY-2021 00:00:00"|""|""
"508"|"21FLUFSW"|"REYNOLD'S LAB"|"Y"|""|""|"18-JUN-2021 00:00:00"|""|""
"509"|"21FLMRC"|"MARINE RESOURCES COUNCIL LABORATORY"|"Y"|""|""|"12-MAY-2022 00:00:00"|""|""
"511"|"SC BWTF"|"SPACE COAST BLUEWATER TASK FORCE"|"Y"|""|""|"12-MAY-2022 00:00:00"|""|""
"512"|"E821059"|"DIVERSIFIED ENVIRONMENTAL LABORATORIES, INC."|"Y"|""|""|"14-JUL-2022 00:00:00"|""|""
"513"|"E261163"|"FDOH ENVIRONMENTAL LABORATORY WEST PALM BEACH"|"y"|""|""|"24-JAN-2023 00:00:00"|""|""
"514"|"LUMINULT"|"LUMINULTRA"|"Y"|""|""|"09-FEB-2023 00:00:00"|""|""
