"WATERBODY_ID"|"LONG_NAME"|"BEGIN_DATE"|"END_DATE"|"MODIFY_USER_NAME"|"MODIFY_TS"
"7453"|"MILL STREAM SWAMP"|"01-JAN-2014 00:00:00"|""|""|""
"7454"|"MYRTLE LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"7456"|"JENKINS CREEK SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"7457"|"JORDAN SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"7458"|"JUG ISLAND SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"7459"|"JUNIPER SPRINGS"|"01-JAN-2014 00:00:00"|""|""|""
"7460"|"KING SPRING (CITRUS)"|"01-JAN-2014 00:00:00"|""|""|""
"7461"|"LAF924972 (LAFAYETTE)"|"01-JAN-2014 00:00:00"|""|""|""
"7462"|"LAF929972 (LAFAYETTE)"|"01-JAN-2014 00:00:00"|""|""|""
"7463"|"LAF929973 (LAFAYETTE)"|"01-JAN-2014 00:00:00"|""|""|""
"7464"|"LIME SINK SPRING (SUWANNEE)"|"01-JAN-2014 00:00:00"|""|""|""
"7465"|"LITTLE BLUE SPRING (JEFFERSON)"|"01-JAN-2014 00:00:00"|""|""|""
"7466"|"LITTLE HORN SPRING #2"|"01-JAN-2014 00:00:00"|""|""|""
"7467"|"LITTLE ROCKY CREEK SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"7468"|"LOG SPRING (MARION)"|"01-JAN-2014 00:00:00"|""|""|""
"7469"|"LOST RIVER SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"7470"|"LURAVILLE SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"7471"|"MAD610981 (MADISON)"|"01-JAN-2014 00:00:00"|""|""|""
"7472"|"MAD922972 (MADISON)"|"01-JAN-2014 00:00:00"|""|""|""
"7473"|"MAGNESIA SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"7474"|"MAGNOLIA CIRCLE SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"7475"|"MARKEE SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"7476"|"FOUR-WAY CHANNEL"|"01-JAN-2014 00:00:00"|""|""|""
"7477"|"RAYONIER REACH"|"01-JAN-2014 00:00:00"|""|""|""
"7478"|"BOYNTON INLET"|"01-JAN-2014 00:00:00"|""|""|""
"7480"|"HELLS GATE"|"01-JAN-2014 00:00:00"|""|""|""
"7482"|"WADLEY PASS"|"01-JAN-2014 00:00:00"|""|""|""
"7483"|"LITTLE HICKORY PASS (HISTORICAL)"|"01-JAN-2014 00:00:00"|""|""|""
"7485"|"LOWER PINEY REACH"|"01-JAN-2014 00:00:00"|""|""|""
"7488"|"FORT PIERCE INLET ENTRANCE RANGE"|"01-JAN-2014 00:00:00"|""|""|""
"7490"|"SNAPPER CUT"|"01-JAN-2014 00:00:00"|""|""|""
"7491"|"CLARK PRAIRIE"|"01-JAN-2014 00:00:00"|""|""|""
"7492"|"CORK PRAIRIE"|"01-JAN-2014 00:00:00"|""|""|""
"7493"|"DAN HOUSE PRAIRIE"|"01-JAN-2014 00:00:00"|""|""|""
"7495"|"ROSS PRAIRIE"|"01-JAN-2014 00:00:00"|""|""|""
"7496"|"THOMAS PRAIRIE"|"01-JAN-2014 00:00:00"|""|""|""
"7497"|"PINK CURLEW FLATS"|"01-JAN-2014 00:00:00"|""|""|""
"7498"|"INDIAN PRAIRIE"|"01-JAN-2014 00:00:00"|""|""|""
"7499"|"BAY BRANCH"|"01-JAN-2014 00:00:00"|""|""|""
"7500"|"CEMETERY CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"7501"|"CHANDLER SLOUGH"|"01-JAN-2014 00:00:00"|""|""|""
"7502"|"CLAY GULLY"|"01-JAN-2014 00:00:00"|""|""|""
"7503"|"COFFEY SLOUGH"|"01-JAN-2014 00:00:00"|""|""|""
"7504"|"CROOKED CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"7505"|"DAYHOFF SLOUGH"|"01-JAN-2014 00:00:00"|""|""|""
"7506"|"DEER ISLAND CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"7507"|"FLATBOAT CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"7508"|"FOSTER BAYOU"|"01-JAN-2014 00:00:00"|""|""|""
"7509"|"FOZZARD CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"7510"|"GATOR CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"7511"|"GUM RIVER"|"01-JAN-2014 00:00:00"|""|""|""
"7512"|"HOOPER SLOUGH"|"01-JAN-2014 00:00:00"|""|""|""
"7513"|"HURDDLES CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"7514"|"JACKSON BRANCH"|"01-JAN-2014 00:00:00"|""|""|""
"7515"|"UNKNOWN AQUIFER"|"01-JAN-2014 00:00:00"|""|""|""
"7516"|"ALLIGATOR COVE"|"01-JAN-2014 00:00:00"|""|""|""
"7517"|"APPALACHICOLA BAY"|"01-JAN-2014 00:00:00"|"31-AUG-2017 04:00:00"|"MAHARAJ_P"|"31-AUG-2017 08:50:38"
"7518"|"BAYOU GARCON"|"01-JAN-2014 00:00:00"|""|""|""
"7519"|"BIRD KEY BANK"|"01-JAN-2014 00:00:00"|""|""|""
"7520"|"BLACKWATER SOUND"|"01-JAN-2014 00:00:00"|""|""|""
"7521"|"BLIND ALLIGATOR BAYOU"|"01-JAN-2014 00:00:00"|""|""|""
"7522"|"BLUE HILL BAY"|"01-JAN-2014 00:00:00"|""|""|""
"7523"|"BROOKLYN BAY"|"01-JAN-2014 00:00:00"|""|""|""
"7524"|"BUNKER COVE"|"01-JAN-2014 00:00:00"|""|""|""
"7525"|"BUZZARD BAY"|"01-JAN-2014 00:00:00"|""|""|""
"7526"|"CALLAWAY BAYOU"|"01-JAN-2014 00:00:00"|""|""|""
"7527"|"CAMPBELL POCKET"|"01-JAN-2014 00:00:00"|""|""|""
"7528"|"CANAVERAL BIGHT"|"01-JAN-2014 00:00:00"|""|""|""
"7529"|"CHIMNEY COVE"|"01-JAN-2014 00:00:00"|""|""|""
"7531"|"COUPON BIGHT"|"01-JAN-2014 00:00:00"|""|""|""
"7532"|"CRYSTAL BAY"|"01-JAN-2014 00:00:00"|""|""|""
"7533"|"CUDJOE BAY"|"01-JAN-2014 00:00:00"|""|""|""
"7535"|"DEAD RIVER"|"01-JAN-2014 00:00:00"|""|""|""
"7536"|"DEERFLY BAY"|"01-JAN-2014 00:00:00"|""|""|""
"7537"|"DESTIN HARBOR"|"01-JAN-2014 00:00:00"|""|""|""
"7538"|"DOLLAR BAY"|"01-JAN-2014 00:00:00"|""|""|""
"7539"|"DUCK LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"7541"|"ENGLISH NAVY COVE"|"01-JAN-2014 00:00:00"|""|""|""
"7542"|"FERRY CUTOFF"|"01-JAN-2014 00:00:00"|""|""|""
"7543"|"FORDS ARM"|"01-JAN-2014 00:00:00"|""|""|""
"7544"|"GOURD NECK"|"01-JAN-2014 00:00:00"|""|""|""
"7545"|"HELL GATE"|"01-JAN-2014 00:00:00"|""|""|""
"7548"|"HOMOSASSA BAY"|"01-JAN-2014 00:00:00"|""|""|""
"7549"|"HOOKER COVE"|"01-JAN-2014 00:00:00"|""|""|""
"7550"|"HOUSE HAMMOCK BAY"|"01-JAN-2014 00:00:00"|""|""|""
"7551"|"HUDSON BAYOU"|"01-JAN-2014 00:00:00"|""|""|""
"7552"|"INDIAN BAY"|"01-JAN-2014 00:00:00"|""|""|""
"7553"|"LAIRD BAYOU"|"01-JAN-2014 00:00:00"|""|""|""
"7554"|"LATHROP BAYOU"|"01-JAN-2014 00:00:00"|""|""|""
"7556"|"LITTLE CATFISH BASIN"|"01-JAN-2014 00:00:00"|""|""|""
"7557"|"LITTLE HICKORY BAY"|"01-JAN-2014 00:00:00"|""|""|""
"7558"|"LOWS BAY"|"01-JAN-2014 00:00:00"|""|""|""
"7559"|"LUNGRUN COVE"|"01-JAN-2014 00:00:00"|""|""|""
"7560"|"MATECUMBE HARBOR"|"01-JAN-2014 00:00:00"|""|""|""
"7561"|"MCKAY BAY"|"01-JAN-2014 00:00:00"|""|""|""
"7562"|"MIDDLE PRONG"|"01-JAN-2014 00:00:00"|""|""|""
"7563"|"MUDDY BAY"|"01-JAN-2014 00:00:00"|""|""|""
"7564"|"NEW RIVER BAYOU"|"01-JAN-2014 00:00:00"|""|""|""
"7565"|"PLACIDO BAYOU"|"01-JAN-2014 00:00:00"|""|""|""
"7566"|"POQUITO BAYOU"|"01-JAN-2014 00:00:00"|""|""|""
"7568"|"PRIMO BAY"|"01-JAN-2014 00:00:00"|""|""|""
"7569"|"PUMPKIN BAY"|"01-JAN-2014 00:00:00"|""|""|""
"7570"|"QUARTERMAN COVE"|"01-JAN-2014 00:00:00"|""|""|""
"7571"|"SAINT VINCENT SOUND"|"01-JAN-2014 00:00:00"|""|""|""
"7572"|"SANTINA BAY"|"01-JAN-2014 00:00:00"|""|""|""
"7573"|"SNELL ISLAND HARBOR"|"01-JAN-2014 00:00:00"|""|""|""
"7574"|"SOUTH COCONUT BAYOU"|"01-JAN-2014 00:00:00"|""|""|""
"7575"|"SUGAR BAY"|"01-JAN-2014 00:00:00"|""|""|""
"7577"|"THE KITCHEN"|"01-JAN-2014 00:00:00"|""|""|""
"7578"|"TILLER BAY"|"01-JAN-2014 00:00:00"|""|""|""
"7579"|"UPPER THIRTY-SIX BAY"|"01-JAN-2014 00:00:00"|""|""|""
"7580"|"VAN BRUNT ARM"|"01-JAN-2014 00:00:00"|""|""|""
"7581"|"WHIDDEN BAY"|"01-JAN-2014 00:00:00"|""|""|""
"7582"|"WHIPRAY BASIN"|"01-JAN-2014 00:00:00"|""|""|""
"7583"|"WILBUR BAY"|"01-JAN-2014 00:00:00"|""|""|""
"7587"|"OLD TAMPA BAY"|"01-JAN-2014 00:00:00"|""|""|""
"7588"|"PALMA SOLA BAY"|"01-JAN-2014 00:00:00"|""|""|""
"7589"|"PETERSON BAYOU"|"01-JAN-2014 00:00:00"|""|""|""
"7592"|"TAMPA BAY"|"01-JAN-2014 00:00:00"|""|""|""
"7593"|"BISCAYNE BAY"|"01-JAN-2014 00:00:00"|""|""|""
"7595"|"MCPHERSON BAYOU"|"01-JAN-2014 00:00:00"|""|""|""
"7600"|"THE MUDDIES"|"01-JAN-2014 00:00:00"|""|""|""
"7601"|"NATURE CONSERVANCY BAY"|"01-JAN-2014 00:00:00"|""|""|""
"7602"|"THE HOK"|"01-JAN-2014 00:00:00"|""|""|""
"7603"|"BAIRS COVE"|"01-JAN-2014 00:00:00"|""|""|""
"7605"|"CROAKER HOLE COVE"|"01-JAN-2014 00:00:00"|""|""|""
"7606"|"FRUITLAND COVE"|"01-JAN-2014 00:00:00"|""|""|""
"7607"|"LINDSEY BAY"|"01-JAN-2014 00:00:00"|""|""|""
"7608"|"LITTLE RIVER BAY"|"01-JAN-2014 00:00:00"|""|""|""
"7609"|"PREACHERS BAY"|"01-JAN-2014 00:00:00"|""|""|""
"7610"|"SAND HILL BAY"|"01-JAN-2014 00:00:00"|""|""|""
"7611"|"THE FIRST NATIONAL"|"01-JAN-2014 00:00:00"|""|""|""
"7612"|"HALL BAY"|"01-JAN-2014 00:00:00"|""|""|""
"7613"|"MUD COVE"|"01-JAN-2014 00:00:00"|""|""|""
"7616"|"INDIAN RIVER"|"01-JAN-2014 00:00:00"|""|""|""
"7617"|"INDIAN RIVER NARROWS"|"01-JAN-2014 00:00:00"|""|""|""
"7618"|"HAMSEN BAYOU"|"01-JAN-2014 00:00:00"|""|""|""
"7619"|"APOPKA BEAUCLAIR CANAL"|"01-JAN-2014 00:00:00"|""|""|""
"7620"|"BLACKBURN CANAL"|"01-JAN-2014 00:00:00"|""|""|""
"7622"|"CAMPS CANAL"|"01-JAN-2014 00:00:00"|""|""|""
"7623"|"CEDAR HAMMOCK DRAINAGE CANAL"|"01-JAN-2014 00:00:00"|""|""|""
"7624"|"COCOPLUM WATERWAY"|"01-JAN-2014 00:00:00"|""|""|""
"7625"|"COLLINS CANAL"|"01-JAN-2014 00:00:00"|""|""|""
"7626"|"CORAL GABLES CANAL"|"01-JAN-2014 00:00:00"|""|""|""
"7627"|"DANIA TOWN CANAL"|"01-JAN-2014 00:00:00"|""|""|""
"7628"|"DAWSON CANAL"|"01-JAN-2014 00:00:00"|""|""|""
"7629"|"EAST EASY CANAL"|"01-JAN-2014 00:00:00"|""|""|""
"7630"|"GATOR SLOUGH CANAL"|"01-JAN-2014 00:00:00"|""|""|""
"7631"|"HARNEY POND CANAL"|"01-JAN-2014 00:00:00"|""|""|""
"7632"|"HATCHINEHA CANAL"|"01-JAN-2014 00:00:00"|""|""|""
"7633"|"HOUSE DITCH"|"01-JAN-2014 00:00:00"|""|""|""
"7634"|"HOW CANAL"|"01-JAN-2014 00:00:00"|""|""|""
"7635"|"MELBOURNE TILLMAN CANAL"|"01-JAN-2014 00:00:00"|""|""|""
"7636"|"PARTIN CANAL"|"01-JAN-2014 00:00:00"|""|""|""
"7637"|"RIO BARCELONA CANAL"|"01-JAN-2014 00:00:00"|""|""|""
"7638"|"ROBERTS CANAL"|"01-JAN-2014 00:00:00"|""|""|""
"7639"|"ROYAL GALDES CANAL"|"01-JAN-2014 00:00:00"|""|""|""
"7640"|"SAMSULA CANAL"|"01-JAN-2014 00:00:00"|""|""|""
"7641"|"SNAKE BIGHT CANAL"|"01-JAN-2014 00:00:00"|""|""|""
"7642"|"TURNER RIVER CANAL"|"01-JAN-2014 00:00:00"|""|""|""
"7643"|"CANAL C-39A"|"01-JAN-2014 00:00:00"|""|""|""
"7644"|"FLAMINGO WATERWAY"|"01-JAN-2014 00:00:00"|""|""|""
"7645"|"TWIN LAKES CANAL"|"01-JAN-2014 00:00:00"|""|""|""
"7646"|"C-10 SPUR"|"01-JAN-2014 00:00:00"|""|""|""
"7647"|"THOMPSON"|"01-JAN-2014 00:00:00"|""|""|""
"7650"|"TRACY CANAL"|"01-JAN-2014 00:00:00"|""|""|""
"7651"|"SAINT LUCIE CANAL"|"01-JAN-2014 00:00:00"|""|""|""
"7652"|"SOUTH NEW RIVER CANAL"|"01-JAN-2014 00:00:00"|""|""|""
"7653"|"TAMPA BYPASS CANAL"|"01-JAN-2014 00:00:00"|""|""|""
"7655"|"HEADER CANAL"|"01-JAN-2014 00:00:00"|""|""|""
"7658"|"SIOUX WATERWAY"|"01-JAN-2014 00:00:00"|""|""|""
"7659"|"GONDOLIER WATERWAY"|"01-JAN-2014 00:00:00"|""|""|""
"7660"|"OAKLAND HILLS CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"7661"|"PINE VALLEY CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"7663"|"EAST BAHIA HONDA CHANNEL"|"01-JAN-2014 00:00:00"|""|""|""
"7665"|"BARRENTINE CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"7667"|"BIG HICKORY PASS"|"01-JAN-2014 00:00:00"|""|""|""
"7668"|"BIG SNAPPER CUT"|"01-JAN-2014 00:00:00"|""|""|""
"7669"|"BISCAYNE WATERWAY"|"01-JAN-2014 00:00:00"|""|""|""
"7670"|"BOW CHANNEL"|"01-JAN-2014 00:00:00"|""|""|""
"7671"|"DEMORY GAP"|"01-JAN-2014 00:00:00"|""|""|""
"7672"|"DISMAL KEY PASS"|"01-JAN-2014 00:00:00"|""|""|""
"7673"|"EAGLE KEY PASS"|"01-JAN-2014 00:00:00"|""|""|""
"7674"|"MATANZAS"|"01-JAN-2014 00:00:00"|""|""|""
"7675"|"FAKAHATCHEE PASS"|"01-JAN-2014 00:00:00"|""|""|""
"7676"|"GARRISON BIGHT CHANNEL"|"01-JAN-2014 00:00:00"|""|""|""
"7677"|"GIFFORD CUT"|"01-JAN-2014 00:00:00"|""|""|""
"7678"|"HARBOR CHANNEL"|"01-JAN-2014 00:00:00"|""|""|""
"7679"|"HAULOVER CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"7682"|"INDIAN KEY PASS"|"01-JAN-2014 00:00:00"|""|""|""
"7683"|"INNER NARROWS"|"01-JAN-2014 00:00:00"|""|""|""
"7686"|"LITTLE SNAPPER CUT"|"01-JAN-2014 00:00:00"|""|""|""
"7687"|"LONG CUTOFF"|"01-JAN-2014 00:00:00"|""|""|""
"7688"|"MOSQUITO CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"7689"|"MURPHY CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"7690"|"NORTH HARRIS CHANNEL"|"01-JAN-2014 00:00:00"|""|""|""
"7691"|"OYSTER CUT"|"01-JAN-2014 00:00:00"|""|""|""
"7692"|"PONCE DE LEON CUT"|"01-JAN-2014 00:00:00"|""|""|""
"7693"|"SAND CUT"|"01-JAN-2014 00:00:00"|""|""|""
"7694"|"SAUL CREEK CUT OFF"|"01-JAN-2014 00:00:00"|""|""|""
"7696"|"SECOND MOUTH"|"01-JAN-2014 00:00:00"|""|""|""
"7697"|"SHEEPHEAD CUT"|"01-JAN-2014 00:00:00"|""|""|""
"7698"|"SNAKE BIGHT CHANNEL"|"01-JAN-2014 00:00:00"|""|""|""
"7700"|"TOMS HARBOR CHANNEL"|"01-JAN-2014 00:00:00"|"05-FEB-2019 05:00:00"|"ZIMMERMAN_JM"|"05-FEB-2019 09:53:30"
"7701"|"UPPER PINEY REACH"|"01-JAN-2014 00:00:00"|""|""|""
"7702"|"WHALE HARBOR CHANNEL"|"01-JAN-2014 00:00:00"|""|""|""
"7703"|"WULFERT CHANNEL"|"01-JAN-2014 00:00:00"|""|""|""
"7704"|"SUNSHINE SKYWAY CHANNEL"|"01-JAN-2014 00:00:00"|""|""|""
"7708"|"BIG GUM LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"7709"|"BLACKWATER LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"7710"|"BLUE PETE LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"7711"|"PINE HILL LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"7712"|"BOILER LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"7713"|"BOONE LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"7714"|"BRADLEY LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"7715"|"LAKE BROOKS"|"01-JAN-2014 00:00:00"|""|""|""
"7716"|"LAKE BUCKEYE"|"01-JAN-2014 00:00:00"|""|""|""
"7717"|"BULL HOLE"|"01-JAN-2014 00:00:00"|""|""|""
"7718"|"BURNS POND"|"01-JAN-2014 00:00:00"|""|""|""
"7719"|"CAMP CREEK LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"7720"|"CARNS POND"|"01-JAN-2014 00:00:00"|""|""|""
"7721"|"CARPENTER POND"|"01-JAN-2014 00:00:00"|""|""|""
"7722"|"LAKE CARRIE"|"01-JAN-2014 00:00:00"|""|""|""
"7723"|"CASA LINDA LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"7724"|"CASON LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"7725"|"CAT POND"|"01-JAN-2014 00:00:00"|""|""|""
"7726"|"CATO LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"7727"|"LAKE CAY DEE"|"01-JAN-2014 00:00:00"|""|""|""
"7728"|"CHANDLER POND"|"01-JAN-2014 00:00:00"|""|""|""
"7729"|"LAKE CHARITY"|"01-JAN-2014 00:00:00"|""|""|""
"7730"|"CHARLEY POND"|"01-JAN-2014 00:00:00"|""|""|""
"7731"|"LAKE CHASE"|"01-JAN-2014 00:00:00"|""|""|""
"7733"|"LAKE CHELTON"|"01-JAN-2014 00:00:00"|""|""|""
"7734"|"LAKE CHILTON"|"01-JAN-2014 00:00:00"|""|""|""
"7735"|"CHUB POND"|"01-JAN-2014 00:00:00"|""|""|""
"7736"|"CHUNKY POND"|"01-JAN-2014 00:00:00"|""|""|""
"7737"|"COLEMAN POND"|"01-JAN-2014 00:00:00"|""|""|""
"7738"|"LAKE CONFUSION"|"01-JAN-2014 00:00:00"|""|""|""
"7739"|"COON LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"7740"|"COW PEN POND"|"01-JAN-2014 00:00:00"|""|""|""
"7741"|"CRAVY LAKES"|"01-JAN-2014 00:00:00"|""|""|""
"7742"|"LAKE CROWELL"|"01-JAN-2014 00:00:00"|""|""|""
"7743"|"CUE LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"7744"|"CURRY LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"7745"|"CYPRESS PRAIRIE"|"01-JAN-2014 00:00:00"|""|""|""
"7746"|"DAGUE LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"7747"|"LAKE DAISY"|"01-JAN-2014 00:00:00"|""|""|""
"7748"|"DAVENPORT BAYOU"|"01-JAN-2014 00:00:00"|""|""|""
"7749"|"DEER POINT LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"7750"|"LAKE DEER"|"01-JAN-2014 00:00:00"|""|""|""
"7751"|"DEMPSEY LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"7752"|"DEURELL POND"|"01-JAN-2014 00:00:00"|""|""|""
"7753"|"DICKS LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"7754"|"LAKE DIXIE"|"01-JAN-2014 00:00:00"|""|""|""
"7755"|"LAKE DORA"|"01-JAN-2014 00:00:00"|""|""|""
"7756"|"DUKES LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"7757"|"DUNFORD LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"7758"|"LAKE EDWARD"|"01-JAN-2014 00:00:00"|""|""|""
"7759"|"EGYPT LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"7760"|"ELBOW POND"|"01-JAN-2014 00:00:00"|""|""|""
"7761"|"ERIE LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"7762"|"LAKE FAIRY"|"01-JAN-2014 00:00:00"|""|""|""
"7763"|"LAKE FELTER"|"01-JAN-2014 00:00:00"|""|""|""
"7764"|"FERGUSON LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"7765"|"FERGUSON POND"|"01-JAN-2014 00:00:00"|""|""|""
"7766"|"LAKE FERN"|"01-JAN-2014 00:00:00"|""|""|""
"7767"|"FIVEMILE LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"7768"|"FLORID POND"|"01-JAN-2014 00:00:00"|""|""|""
"7769"|"FOSHALEE SLOUGH"|"01-JAN-2014 00:00:00"|""|""|""
"7770"|"FOWLERS LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"7771"|"LAKE GASS"|"01-JAN-2014 00:00:00"|""|""|""
"7772"|"LAKE GEM MARY"|"01-JAN-2014 00:00:00"|""|""|""
"7773"|"GERMAN POND"|"01-JAN-2014 00:00:00"|""|""|""
"7774"|"GIDDINGS LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"7775"|"GLASS LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"7776"|"GOHEGAN MILLPOND"|"01-JAN-2014 00:00:00"|""|""|""
"7777"|"GONZALEZ LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"7780"|"GOSMAN POND"|"01-JAN-2014 00:00:00"|""|""|""
"7781"|"GREYKNOLL LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"7782"|"GRISSOM HOLE"|"01-JAN-2014 00:00:00"|""|""|""
"7783"|"GUM SLOUGH"|"01-JAN-2014 00:00:00"|""|""|""
"7784"|"HAMMOCK POND"|"01-JAN-2014 00:00:00"|""|""|""
"7785"|"LAKE HANCOCK"|"01-JAN-2014 00:00:00"|""|""|""
"7786"|"HANKINS SINK POND"|"01-JAN-2014 00:00:00"|""|""|""
"7787"|"HARDWORKING BAYOU"|"01-JAN-2014 00:00:00"|""|""|""
"7788"|"HICKORY POND"|"01-JAN-2014 00:00:00"|""|""|""
"7789"|"LAKE HOLLINGSWORTH"|"01-JAN-2014 00:00:00"|""|""|""
"7790"|"HOMER LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"7791"|"HORSELOT POND"|"01-JAN-2014 00:00:00"|""|""|""
"7792"|"HUGUENOT LAGOON"|"01-JAN-2014 00:00:00"|""|""|""
"7793"|"LAKE INGRAHAM"|"01-JAN-2014 00:00:00"|""|""|""
"7794"|"LAKE INGRAM"|"01-JAN-2014 00:00:00"|""|""|""
"7795"|"IRVIN LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"7796"|"LAKE ISTOKPOGA"|"01-JAN-2014 00:00:00"|""|""|""
"7798"|"IVY STAG LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"7799"|"JACKSON POND"|"01-JAN-2014 00:00:00"|""|""|""
"7800"|"JERICHO POND"|"01-JAN-2014 00:00:00"|""|""|""
"7801"|"LAKE JOYCE"|"01-JAN-2014 00:00:00"|""|""|""
"7802"|"KENDRICK POND"|"01-JAN-2014 00:00:00"|""|""|""
"7803"|"KEPNER POND"|"01-JAN-2014 00:00:00"|""|""|""
"7804"|"KITCHEN COW HOUSE POND"|"01-JAN-2014 00:00:00"|""|""|""
"7806"|"LAMAR LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"7807"|"LEAD POND"|"01-JAN-2014 00:00:00"|""|""|""
"7808"|"LAKE LENORE"|"01-JAN-2014 00:00:00"|""|""|""
"7809"|"LAKE LETTA"|"01-JAN-2014 00:00:00"|""|""|""
"7810"|"LIGHTHOUSE POOL"|"01-JAN-2014 00:00:00"|""|""|""
"7811"|"LINDEN LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"7812"|"LITTLE ARCH CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"7813"|"LITTLE BONABLE LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"7814"|"LITTLE BONNET LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"7815"|"LITTLE GANT LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"7816"|"LITTLE LOST LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"7817"|"LITTLE OSAGE LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"7818"|"LAKE LITTLE SAWYER"|"01-JAN-2014 00:00:00"|""|""|""
"7819"|"LITTLE SPRING LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"7820"|"LAKE LOGAN"|"01-JAN-2014 00:00:00"|""|""|""
"7821"|"LAKE LOTTA"|"01-JAN-2014 00:00:00"|""|""|""
"7822"|"LAKE LOWERY"|"01-JAN-2014 00:00:00"|""|""|""
"7824"|"LAKE LURE"|"01-JAN-2014 00:00:00"|""|""|""
"7826"|"MANATEE POCKET"|"01-JAN-2014 00:00:00"|""|""|""
"7827"|"MARLEE LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"7828"|"MAYBET POND"|"01-JAN-2014 00:00:00"|""|""|""
"7829"|"MCCLELLAN LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"7831"|"LAKE MEDORA"|"01-JAN-2014 00:00:00"|""|""|""
"7832"|"LAKE MELTON"|"01-JAN-2014 00:00:00"|""|""|""
"7833"|"LAKE MERRIL"|"01-JAN-2014 00:00:00"|""|""|""
"7834"|"LAKE MOLLY"|"01-JAN-2014 00:00:00"|""|""|""
"7835"|"MOORES POND"|"01-JAN-2014 00:00:00"|""|""|""
"7837"|"MOSSY POND"|"01-JAN-2014 00:00:00"|""|""|""
"7838"|"LAKE NALLY"|"01-JAN-2014 00:00:00"|""|""|""
"7839"|"LAKE NELLIE"|"01-JAN-2014 00:00:00"|""|""|""
"7840"|"NEWTON LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"7841"|"NICHOLS LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"7842"|"NICKS LAKE"|"01-JAN-2014 00:00:00"|""|""|""
