Season,Date,Region,County,Harvest,Reef,ReefID,Lat,Long,ReefHeight_m,HeightDistance_m,ReefSlope,Location,TransectLength_m,RandomTransectLocation,Collected,CollectionName,Clusters_#/m^2,TotalCrownConchs_#/m^2,LiveCrownConch_#/m^2,LiveCover_%,ShellCover_%,BoxCover_%,SubstrateCover_%,OtherCover_%,Notes
W23,1/6/2023,Salt Run,St Johns,Y,W23SR9,SR22,29.88198,-81.278859,0.45,8.52,0.052816901,Ridge,22,5,Y,W23SR9R5,10,0,0,40,38,7,15,0,
W23,1/6/2023,Salt Run,St Johns,Y,W23SR9,SR22,29.88198,-81.278859,0.45,8.52,0.052816901,Ridge,22,14,Y,W23SR9R14,5,0,0,24,58,7,11,0,
W23,1/6/2023,Salt Run,St Johns,Y,W23SR9,SR22,29.88198,-81.278859,0.45,8.52,0.052816901,Ridge,22,18,Y,W23SR9R18,4,0,0,18,42,8,31,1,other = barnacle
W23,1/6/2023,Salt Run,St Johns,Y,W23SR9,SR22,29.88198,-81.278859,0.45,8.52,0.052816901,Ridge,22,20,Y,W23SR9R20,4,0,0,17,38,14,31,0,
W23,1/16/2023,Salt Run,St Johns,N,W23SR5,W23SR5,29.870375,-81.2746,0.63,4.35,0.144827586,Ridge,24,2,Y,W23SR5R2,18,0,0,27,25,8,40,0,
W23,1/16/2023,Salt Run,St Johns,N,W23SR5,W23SR5,29.870375,-81.2746,0.63,4.35,0.144827586,Ridge,24,3,Y,W23SR5R3,11,0,0,26,21,9,44,0,
W23,1/16/2023,Salt Run,St Johns,N,W23SR5,W23SR5,29.870375,-81.2746,0.63,4.35,0.144827586,Ridge,24,6,Y,W23SR5R6,16,0,0,47,20,7,25,1,other = barnacle
W23,1/16/2023,Salt Run,St Johns,N,W23SR5,W23SR5,29.870375,-81.2746,0.63,4.35,0.144827586,Ridge,24,16,Y,W23SR5R16,7,0,0,31,14,4,50,1,other = mussel
W23,1/16/2023,Salt Run,St Johns,N,W23SR5,W23SR5,29.870375,-81.2746,0.63,4.35,0.144827586,Ridge,24,17,Y,W23SR5R17,15,0,0,29,8,4,59,0,
W23,1/16/2023,Salt Run,St Johns,N,W23SR5,W23SR5,29.870375,-81.2746,0.63,4.35,0.144827586,Ridge,24,20,Y,W23SR5R20,11,0,0,26,7,6,61,0,
W23,1/16/2023,Salt Run,St Johns,N,W23SR4,W23SR4,29.871708,-81.275011,0.6,6.05,0.099173554,Ridge,47,2,Y,W23SR4R2,12,0,0,23,20,0,57,0,
W23,1/16/2023,Salt Run,St Johns,N,W23SR4,W23SR4,29.871708,-81.275011,0.6,6.05,0.099173554,Ridge,47,5,Y,W23SR4R5,9,0,0,21,52,4,23,0,
W23,1/16/2023,Salt Run,St Johns,N,W23SR4,W23SR4,29.871708,-81.275011,0.6,6.05,0.099173554,Ridge,47,8,Y,W23SR4R8,10,0,0,25,62,6,7,0,
W23,1/16/2023,Salt Run,St Johns,N,W23SR4,W23SR4,29.871708,-81.275011,0.6,6.05,0.099173554,Ridge,47,14,Y,W23SR4R14,20,0,0,37,43,14,5,1,other = mussel
W23,1/16/2023,Salt Run,St Johns,N,W23SR4,W23SR4,29.871708,-81.275011,0.6,6.05,0.099173554,Ridge,47,24,Y,W23SR4R24,17,0,0,35,42,16,5,2,other = mussel
W23,1/16/2023,Salt Run,St Johns,N,W23SR4,W23SR4,29.871708,-81.275011,0.6,6.05,0.099173554,Ridge,47,33,Y,W23SR4R33,16,0,0,15,21,5,59,0,
W23,1/17/2023,Salt Run,St Johns,N,W23SR10,W23SR10,29.87376389,-81.27578611,0.79,6.35,0.124409449,Ridge,71,2,Y,W23SR10R2,14,0,0,29,46,9,16,0,
W23,1/17/2023,Salt Run,St Johns,N,W23SR10,W23SR10,29.87376389,-81.27578611,0.79,6.35,0.124409449,Ridge,71,5,Y,W23SR10R5,13,0,0,35,47,5,13,0,
W23,1/17/2023,Salt Run,St Johns,N,W23SR10,W23SR10,29.87376389,-81.27578611,0.79,6.35,0.124409449,Ridge,71,38,Y,W23SR10R38,16,0,0,28,21,7,44,0,
W23,1/17/2023,Salt Run,St Johns,N,W23SR10,W23SR10,29.87376389,-81.27578611,0.79,6.35,0.124409449,Ridge,71,39,Y,W23SR10R39,14,0,0,29,30,9,31,1,other = leaf
W23,1/17/2023,Salt Run,St Johns,N,W23SR10,W23SR10,29.87376389,-81.27578611,0.79,6.35,0.124409449,Ridge,71,55,Y,W23SR10R55,13,0,0,27,18,4,51,0,
W23,1/17/2023,Salt Run,St Johns,N,W23SR10,W23SR10,29.87376389,-81.27578611,0.79,6.35,0.124409449,Ridge,71,67,Y,W23SR10R67,7,0,0,28,34,8,29,1,other = barnacle
W23,1/17/2023,Salt Run,St Johns,N,W23SR16,W23SR16,29.87463611,-81.27605278,0.71,5.8,0.122413793,Ridge,41,4,Y,W23SR16R4,12,0,0,26,15,6,53,0,
W23,1/17/2023,Salt Run,St Johns,N,W23SR16,W23SR16,29.87463611,-81.27605278,0.71,5.8,0.122413793,Ridge,41,17,Y,W23SR16R17,12,0,0,14,29,7,49,1,other = mussel
W23,1/17/2023,Salt Run,St Johns,N,W23SR16,W23SR16,29.87463611,-81.27605278,0.71,5.8,0.122413793,Ridge,41,19,Y,W23SR16R19,16,0,0,16,23,4,57,0,
W23,1/17/2023,Salt Run,St Johns,N,W23SR16,W23SR16,29.87463611,-81.27605278,0.71,5.8,0.122413793,Ridge,41,21,Y,W23SR16R21,12,0,0,25,18,1,56,0,
W23,1/17/2023,Salt Run,St Johns,N,W23SR16,W23SR16,29.87463611,-81.27605278,0.71,5.8,0.122413793,Ridge,41,27,Y,W23SR16R27,18,0,0,26,24,4,46,0,
W23,1/17/2023,Salt Run,St Johns,N,W23SR16,W23SR16,29.87463611,-81.27605278,0.71,5.8,0.122413793,Ridge,41,28,Y,W23SR16R28,16,0,0,23,22,4,51,0,
W23,1/18/2023,Salt Run,St Johns,Y,W23SR11,W23SR11,29.88024167,-81.28123056,0.3,7.85,0.038216561,Ridge,57,0,Y,W23SR11R0,16,0,0,12,15,5,67,1,other = leaf
W23,1/18/2023,Salt Run,St Johns,Y,W23SR11,W23SR11,29.88024167,-81.28123056,0.3,7.85,0.038216561,Ridge,57,6,Y,W23SR11R6,13,0,0,11,24,6,59,0,
W23,1/18/2023,Salt Run,St Johns,Y,W23SR11,W23SR11,29.88024167,-81.28123056,0.3,7.85,0.038216561,Ridge,57,8,Y,W23SR11R8,13,0,0,11,14,4,71,0,
W23,1/18/2023,Salt Run,St Johns,Y,W23SR11,W23SR11,29.88024167,-81.28123056,0.3,7.85,0.038216561,Ridge,57,19,Y,W23SR11R19,12,0,0,7,16,4,73,0,
W23,1/18/2023,Salt Run,St Johns,Y,W23SR11,W23SR11,29.88024167,-81.28123056,0.3,7.85,0.038216561,Ridge,57,22,Y,W23SR11R22,14,0,0,12,20,4,64,0,
W23,1/18/2023,Salt Run,St Johns,Y,W23SR11,W23SR11,29.88024167,-81.28123056,0.3,7.85,0.038216561,Ridge,57,48,Y,W23SR11R48,11,0,0,6,12,2,80,0,
W23,1/18/2023,Salt Run,St Johns,Y,W23SR17,W23SR17,29.879722,-81.278067,0.54,5.4,0.1,Ridge,15,3,Y,W23SR17R3,13,0,0,36,50,7,5,2,other = clam shell; barnacle
W23,1/18/2023,Salt Run,St Johns,Y,W23SR17,W23SR17,29.879722,-81.278067,0.54,5.4,0.1,Ridge,15,6,Y,W23SR17R6,16,0,0,45,46,9,0,0,
W23,1/18/2023,Salt Run,St Johns,Y,W23SR17,W23SR17,29.879722,-81.278067,0.54,5.4,0.1,Ridge,15,8,Y,W23SR17R8,9,0,0,37,49,12,1,1,other = barnacle
W23,1/18/2023,Salt Run,St Johns,Y,W23SR17,W23SR17,29.879722,-81.278067,0.54,5.4,0.1,Ridge,15,9,Y,W23SR17R9,9,0,0,41,47,10,2,0,
W23,1/18/2023,Salt Run,St Johns,Y,W23SR17,W23SR17,29.879722,-81.278067,0.54,5.4,0.1,Ridge,15,10,Y,W23SR17R10,12,0,0,56,36,8,0,0,
W23,1/18/2023,Salt Run,St Johns,Y,W23SR17,W23SR17,29.879722,-81.278067,0.54,5.4,0.1,Ridge,15,13,Y,W23SR17R13,10,0,0,16,48,13,1,22,other = vegetation
W23,1/19/2023,Salt Run,St Johns,Y,W23SR15,SR2S,29.87925,-81.277053,0.71,9.5,0.074736842,Ridge,42,0,Y,W23SR15R0,15,0,0,30,51,9,6,4,other = barnacle; clam
W23,1/19/2023,Salt Run,St Johns,Y,W23SR15,SR2S,29.87925,-81.277053,0.71,9.5,0.074736842,Ridge,42,12,Y,W23SR15R12,9,0,0,34,50,15,1,0,
W23,1/19/2023,Salt Run,St Johns,Y,W23SR15,SR2S,29.87925,-81.277053,0.71,9.5,0.074736842,Ridge,42,20,Y,W23SR15R20,9,0,0,36,42,9,13,0,
W23,1/19/2023,Salt Run,St Johns,Y,W23SR15,SR2S,29.87925,-81.277053,0.71,9.5,0.074736842,Ridge,42,21,Y,W23SR15R21,0,0,0,35,44,8,13,0,
W23,1/19/2023,Salt Run,St Johns,Y,W23SR15,SR2S,29.87925,-81.277053,0.71,9.5,0.074736842,Ridge,42,24,Y,W23SR15R24,4,0,0,34,43,6,17,0,
W23,1/19/2023,Salt Run,St Johns,Y,W23SR15,SR2S,29.87925,-81.277053,0.71,9.5,0.074736842,Ridge,42,30,Y,W23SR15R30,2,0,0,34,49,6,10,1,other = barnacle
W23,1/19/2023,Salt Run,St Johns,N,W23SR12,W23SR12,29.888568,-81.283904,0.71,9.22,0.077006508,Ridge,18,2,Y,W23SR12R2,16,0,0,28,55,12,3,2,other = barnacle
W23,1/19/2023,Salt Run,St Johns,N,W23SR12,W23SR12,29.888568,-81.283904,0.71,9.22,0.077006508,Ridge,18,8,Y,W23SR12R8,15,0,0,32,60,8,0,0,
W23,1/19/2023,Salt Run,St Johns,N,W23SR12,W23SR12,29.888568,-81.283904,0.71,9.22,0.077006508,Ridge,18,11,Y,W23SR12R11,19,0,0,29,58,12,0,1,other = mussel
W23,1/19/2023,Salt Run,St Johns,N,W23SR12,W23SR12,29.888568,-81.283904,0.71,9.22,0.077006508,Ridge,18,15,Y,W23SR12R15,12,0,0,24,55,17,3,1,other = barnacle
W23,1/19/2023,Salt Run,St Johns,N,W23SR12,W23SR12,29.888568,-81.283904,0.71,9.22,0.077006508,Ridge,18,16,Y,W23SR12R16,25,0,0,33,49,17,1,0,
W23,1/19/2023,Salt Run,St Johns,N,W23SR12,W23SR12,29.888568,-81.283904,0.71,9.22,0.077006508,Ridge,18,17,Y,W23SR12R17,33,0,0,43,41,12,3,1,other = barnacle
W23,1/30/2023,St Augustine,St Johns,N,W23SA3R1,W23SA3R1,29.888703,-81.321489,0.74,6.3,0.117460317,Ridge,15,2,Y,W23SA3R1R2,3,0,0,1,69,0,30,0,
W23,1/30/2023,St Augustine,St Johns,N,W23SA3R1,W23SA3R1,29.888703,-81.321489,0.74,6.3,0.117460317,Ridge,15,6,Y,W23SA3R1R6,7,0,0,5,83,5,7,0,
W23,1/30/2023,St Augustine,St Johns,N,W23SA3R1,W23SA3R1,29.888703,-81.321489,0.74,6.3,0.117460317,Ridge,15,8,Y,W23SA3R1R8,20,0,0,19,62,13,6,0,
W23,1/30/2023,St Augustine,St Johns,N,W23SA3R1,W23SA3R1,29.888703,-81.321489,0.74,6.3,0.117460317,Ridge,15,11,Y,W23SA3R1R11,26,0,0,27,58,4,11,0,
W23,1/30/2023,St Augustine,St Johns,N,W23SA3R1,W23SA3R1,29.888703,-81.321489,0.74,6.3,0.117460317,Ridge,15,12,Y,W23SA3R1R12,12,0,0,28,54,1,17,0,
W23,1/30/2023,St Augustine,St Johns,N,W23SA3R1,W23SA3R1,29.888703,-81.321489,0.74,6.3,0.117460317,Ridge,15,14,Y,W23SA3R1R14,3,0,0,12,71,2,15,0,
W23,1/30/2023,St Augustine,St Johns,N,W23SA3R2,W23SA3R2,29.879244,-81.316489,0.37,3.7,0.1,Ridge,23,1,Y,W23SA3R2R1,25,0,0,23,42,12,23,0,
W23,1/30/2023,St Augustine,St Johns,N,W23SA3R2,W23SA3R2,29.879244,-81.316489,0.37,3.7,0.1,Ridge,23,8,Y,W23SA3R2R8,20,0,0,19,74,7,0,0,
W23,1/30/2023,St Augustine,St Johns,N,W23SA3R2,W23SA3R2,29.879244,-81.316489,0.37,3.7,0.1,Ridge,23,10,Y,W23SA3R2R10,14,0,0,12,79,7,2,0,
W23,1/30/2023,St Augustine,St Johns,N,W23SA3R2,W23SA3R2,29.879244,-81.316489,0.37,3.7,0.1,Ridge,23,19,Y,W23SA3R2R19,0,0,0,2,95,0,2,1,other =mussel shell
W23,1/30/2023,St Augustine,St Johns,N,W23SA3R2,W23SA3R2,29.879244,-81.316489,0.37,3.7,0.1,Ridge,23,21,Y,W23SA3R2R21,2,0,0,2,90,5,3,0,
W23,1/30/2023,St Augustine,St Johns,N,W23SA3R2,W23SA3R2,29.879244,-81.316489,0.37,3.7,0.1,Ridge,23,22,Y,W23SA3R2R22,5,0,0,14,51,6,29,0,
W23,1/31/2023,St Augustine,St Johns,N,W23SA1R3,W23SA1R3,29.902402,-81.311703,1.1,5.9,0.186440678,Ridge,23,6,Y,W23SA1R3R6,25,0,0,28,47,6,19,0,
W23,1/31/2023,St Augustine,St Johns,N,W23SA1R3,W23SA1R3,29.902402,-81.311703,1.1,5.9,0.186440678,Ridge,23,8,Y,W23SA1R3R8,15,0,0,25,64,8,3,0,
W23,1/31/2023,St Augustine,St Johns,N,W23SA1R3,W23SA1R3,29.902402,-81.311703,1.1,5.9,0.186440678,Ridge,23,9,Y,W23SA1R3R9,15,0,0,25,59,8,8,0,
W23,1/31/2023,St Augustine,St Johns,N,W23SA1R3,W23SA1R3,29.902402,-81.311703,1.1,5.9,0.186440678,Ridge,23,13,Y,W23SA1R3R13,3,0,0,7,88,1,4,0,
W23,1/31/2023,St Augustine,St Johns,N,W23SA1R3,W23SA1R3,29.902402,-81.311703,1.1,5.9,0.186440678,Ridge,23,17,Y,W23SA1R3R17,18,0,0,29,60,9,2,0,
W23,1/31/2023,St Augustine,St Johns,N,W23SA1R3,W23SA1R3,29.902402,-81.311703,1.1,5.9,0.186440678,Ridge,23,21,Y,W23SA1R3R21,11,0,0,14,69,16,1,0,
W23,1/31/2023,St Augustine,St Johns,N,W23SA3R3,SA3,29.87053,-81.31458,0.5,6.9,0.072463768,Ridge,43,8,Y,W23SA3R3R8,17,0,0,17,23,7,52,1,other = barnacle
W23,1/31/2023,St Augustine,St Johns,N,W23SA3R3,SA3,29.87053,-81.31458,0.5,6.9,0.072463768,Ridge,43,13,Y,W23SA3R3R13,11,0,0,9,19,4,68,0,
W23,1/31/2023,St Augustine,St Johns,N,W23SA3R3,SA3,29.87053,-81.31458,0.5,6.9,0.072463768,Ridge,43,25,Y,W23SA3R3R25,12,0,0,9,22,8,61,0,
W23,1/31/2023,St Augustine,St Johns,N,W23SA3R3,SA3,29.87053,-81.31458,0.5,6.9,0.072463768,Ridge,43,35,Y,W23SA3R3R35,21,0,0,18,9,5,68,0,
W23,1/31/2023,St Augustine,St Johns,N,W23SA3R3,SA3,29.87053,-81.31458,0.5,6.9,0.072463768,Ridge,43,36,Y,W23SA3R3R36,12,0,0,11,16,6,67,0,
W23,1/31/2023,St Augustine,St Johns,N,W23SA3R3,SA3,29.87053,-81.31458,0.5,6.9,0.072463768,Ridge,43,41,Y,W23SA3R3R41,17,0,0,18,14,3,65,0,
W23,2/2/2023,Butler Beach,St Johns,N,W23BB5,W23BB5,29.795667,-81.276614,0.52,3.6,0.144444444,Ridge,17,1,Y,W23BB5R1,10,0,0,14,76,8,2,0,
W23,2/2/2023,Butler Beach,St Johns,N,W23BB5,W23BB5,29.795667,-81.276614,0.52,3.6,0.144444444,Ridge,17,2,Y,W23BB5R2,12,0,0,17,78,5,0,0,
W23,2/2/2023,Butler Beach,St Johns,N,W23BB5,W23BB5,29.795667,-81.276614,0.52,3.6,0.144444444,Ridge,17,5,Y,W23BB5R5,4,0,0,9,75,8,8,0,
W23,2/2/2023,Butler Beach,St Johns,N,W23BB5,W23BB5,29.795667,-81.276614,0.52,3.6,0.144444444,Ridge,17,14,Y,W23BB5R14,13,0,0,16,73,8,3,0,
W23,2/2/2023,Butler Beach,St Johns,N,W23BB5,W23BB5,29.795667,-81.276614,0.52,3.6,0.144444444,Ridge,17,15,Y,W23BB5R15,15,0,0,23,71,6,0,0,
W23,2/2/2023,Butler Beach,St Johns,N,W23BB5,W23BB5,29.795667,-81.276614,0.52,3.6,0.144444444,Ridge,17,16,Y,W23BB5R16,12,0,0,13,62,7,18,0,
W23,2/2/2023,Butler Beach,St Johns,N,W23BB9,W23BB9,29.797036,-81.277464,0.8,5.5,0.145454545,Ridge,45,7,Y,W23BB9R7,10,0,0,17,72,11,0,0,
W23,2/2/2023,Butler Beach,St Johns,N,W23BB9,W23BB9,29.797036,-81.277464,0.8,5.5,0.145454545,Ridge,45,8,Y,W23BB9R8,8,0,0,19,71,10,0,0,
W23,2/2/2023,Butler Beach,St Johns,N,W23BB9,W23BB9,29.797036,-81.277464,0.8,5.5,0.145454545,Ridge,45,9,Y,W23BB9R9,15,0,0,15,71,14,0,0,
W23,2/2/2023,Butler Beach,St Johns,N,W23BB9,W23BB9,29.797036,-81.277464,0.8,5.5,0.145454545,Ridge,45,12,Y,W23BB9R12,20,0,0,17,64,16,3,0,
W23,2/2/2023,Butler Beach,St Johns,N,W23BB9,W23BB9,29.797036,-81.277464,0.8,5.5,0.145454545,Ridge,45,16,Y,W23BB9R16,17,0,0,24,61,12,3,0,
W23,2/2/2023,Butler Beach,St Johns,N,W23BB9,W23BB9,29.797036,-81.277464,0.8,5.5,0.145454545,Ridge,45,43,Y,W23BB9R43,27,0,0,11,80,5,4,0,
W23,2/13/2023,Butler Beach,St Johns,N,W23BB3,BU3,29.79896,-81.27794,0.34,3.9,0.087179487,Ridge,14,2,Y,W23BB3R2,16,0,0,25,63,9,2,1,other = barnacle
W23,2/13/2023,Butler Beach,St Johns,N,W23BB3,BU3,29.79896,-81.27794,0.34,3.9,0.087179487,Ridge,14,4,Y,W23BB3R4,14,0,0,15,74,11,0,0,
W23,2/13/2023,Butler Beach,St Johns,N,W23BB3,BU3,29.79896,-81.27794,0.34,3.9,0.087179487,Ridge,14,8,Y,W23BB3R8,18,0,0,20,74,6,0,0,
W23,2/13/2023,Butler Beach,St Johns,N,W23BB3,BU3,29.79896,-81.27794,0.34,3.9,0.087179487,Ridge,14,9,Y,W23BB3R9,11,0,0,15,75,10,0,0,
W23,2/13/2023,Butler Beach,St Johns,N,W23BB3,BU3,29.79896,-81.27794,0.34,3.9,0.087179487,Ridge,14,12,Y,W23BB3R12,11,0,0,25,71,4,0,0,
W23,2/13/2023,Butler Beach,St Johns,N,W23BB3,BU3,29.79896,-81.27794,0.34,3.9,0.087179487,Ridge,14,13,Y,W23BB3R13,9,0,0,25,66,7,2,0,
W23,2/13/2023,Butler Beach,St Johns,N,W23BB10,W23BB10,29.79645,-81.278333,0.62,4.8,0.129166667,Ridge,30,1,Y,W23BB10R1,23,0,0,32,54,9,4,1,other = mussel
W23,2/13/2023,Butler Beach,St Johns,N,W23BB10,W23BB10,29.79645,-81.278333,0.62,4.8,0.129166667,Ridge,30,6,Y,W23BB10R6,26,0,0,32,57,9,2,0,
W23,2/13/2023,Butler Beach,St Johns,N,W23BB10,W23BB10,29.79645,-81.278333,0.62,4.8,0.129166667,Ridge,30,11,Y,W23BB10R11,24,0,0,27,63,10,0,0,
W23,2/13/2023,Butler Beach,St Johns,N,W23BB10,W23BB10,29.79645,-81.278333,0.62,4.8,0.129166667,Ridge,30,15,Y,W23BB10R15,20,0,0,32,60,8,0,0,
W23,2/13/2023,Butler Beach,St Johns,N,W23BB10,W23BB10,29.79645,-81.278333,0.62,4.8,0.129166667,Ridge,30,17,Y,W23BB10R17,25,0,0,29,57,14,0,0,
W23,2/13/2023,Butler Beach,St Johns,N,W23BB10,W23BB10,29.79645,-81.278333,0.62,4.8,0.129166667,Ridge,30,25,Y,W23BB10R25,28,0,0,30,61,9,0,0,
W23,2/14/2023,Butler Beach,St Johns,N,W23BB4,W23BB4,29.798231,-81.278325,0.58,6.35,0.091338583,Ridge,21,2,Y,W23BB4R2,15,0,0,27,64,9,0,0,
W23,2/14/2023,Butler Beach,St Johns,N,W23BB4,W23BB4,29.798231,-81.278325,0.58,6.35,0.091338583,Ridge,21,4,Y,W23BB4R4,11,0,0,17,75,8,0,0,
W23,2/14/2023,Butler Beach,St Johns,N,W23BB4,W23BB4,29.798231,-81.278325,0.58,6.35,0.091338583,Ridge,21,5,Y,W23BB4R5,15,0,0,26,65,9,0,0,
W23,2/14/2023,Butler Beach,St Johns,N,W23BB4,W23BB4,29.798231,-81.278325,0.58,6.35,0.091338583,Ridge,21,14,Y,W23BB4R14,28,0,0,21,73,6,0,0,
W23,2/14/2023,Butler Beach,St Johns,N,W23BB4,W23BB4,29.798231,-81.278325,0.58,6.35,0.091338583,Ridge,21,18,Y,W23BB4R18,24,0,0,35,52,12,1,0,
W23,2/14/2023,Butler Beach,St Johns,N,W23BB4,W23BB4,29.798231,-81.278325,0.58,6.35,0.091338583,Ridge,21,20,Y,W23BB4R20,12,0,0,22,55,5,17,1,other = dead vegetation
W23,2/14/2023,Butler Beach,St Johns,N,W23BB8,BB15A,29.798435,-81.277819,0.63,4.1,0.153658537,Ridge,34,1,Y,W23BB8R1,21,0,0,29,60,9,2,0,
W23,2/14/2023,Butler Beach,St Johns,N,W23BB8,BB15A,29.798435,-81.277819,0.63,4.1,0.153658537,Ridge,34,2,Y,W23BB8R2,22,0,0,20,72,8,0,0,
W23,2/14/2023,Butler Beach,St Johns,N,W23BB8,BB15A,29.798435,-81.277819,0.63,4.1,0.153658537,Ridge,34,3,Y,W23BB8R3,29,0,0,30,62,8,0,0,
W23,2/14/2023,Butler Beach,St Johns,N,W23BB8,BB15A,29.798435,-81.277819,0.63,4.1,0.153658537,Ridge,34,10,Y,W23BB8R10,9,0,0,20,69,11,0,0,
W23,2/14/2023,Butler Beach,St Johns,N,W23BB8,BB15A,29.798435,-81.277819,0.63,4.1,0.153658537,Ridge,34,16,Y,W23BB8R16,21,0,0,28,62,10,0,0,
W23,2/14/2023,Butler Beach,St Johns,N,W23BB8,BB15A,29.798435,-81.277819,0.63,4.1,0.153658537,Ridge,34,30,Y,W23BB8R30,13,0,0,26,65,9,0,0,
W23,2/15/2023,St Augustine,St Johns,N,W23SA4R3,W23SA4R3,29.831497,-81.305653,0.72,4.2,0.171428571,Ridge,38,0,Y,W23SA4R3R0,13,0,0,17,12,8,62,1,other = dead vegetation
W23,2/15/2023,St Augustine,St Johns,N,W23SA4R3,W23SA4R3,29.831497,-81.305653,0.72,4.2,0.171428571,Ridge,38,7,Y,W23SA4R3R7,14,0,0,20,66,11,3,0,
W23,2/15/2023,St Augustine,St Johns,N,W23SA4R3,W23SA4R3,29.831497,-81.305653,0.72,4.2,0.171428571,Ridge,38,13,Y,W23SA4R3R13,6,0,0,14,85,1,0,0,
W23,2/15/2023,St Augustine,St Johns,N,W23SA4R3,W23SA4R3,29.831497,-81.305653,0.72,4.2,0.171428571,Ridge,38,17,Y,W23SA4R3R17,5,0,0,9,85,6,0,0,
W23,2/15/2023,St Augustine,St Johns,N,W23SA4R3,W23SA4R3,29.831497,-81.305653,0.72,4.2,0.171428571,Ridge,38,19,Y,W23SA4R3R19,6,0,0,17,75,8,0,0,
W23,2/15/2023,St Augustine,St Johns,N,W23SA4R3,W23SA4R3,29.831497,-81.305653,0.72,4.2,0.171428571,Ridge,38,24,Y,W23SA4R3R24,2,0,0,4,94,1,1,0,
W23,2/15/2023,St Augustine,St Johns,N,W23SA4R2,SA5,29.85402,-81.311931,0.76,3.45,0.220289855,Ridge,27,3,Y,W23SA4R2R3,18,0,0,12,18,4,65,1,other = barnacle
W23,2/15/2023,St Augustine,St Johns,N,W23SA4R2,SA5,29.85402,-81.311931,0.76,3.45,0.220289855,Ridge,27,6,Y,W23SA4R2R6,10,0,0,32,5,6,57,0,
W23,2/15/2023,St Augustine,St Johns,N,W23SA4R2,SA5,29.85402,-81.311931,0.76,3.45,0.220289855,Ridge,27,14,Y,W23SA4R2R14,19,0,0,28,15,8,49,0,
W23,2/15/2023,St Augustine,St Johns,N,W23SA4R2,SA5,29.85402,-81.311931,0.76,3.45,0.220289855,Ridge,27,17,Y,W23SA4R2R17,10,0,0,30,14,4,52,0,
W23,2/15/2023,St Augustine,St Johns,N,W23SA4R2,SA5,29.85402,-81.311931,0.76,3.45,0.220289855,Ridge,27,21,Y,W23SA4R2R21,22,0,0,32,9,1,58,0,
W23,2/15/2023,St Augustine,St Johns,N,W23SA4R2,SA5,29.85402,-81.311931,0.76,3.45,0.220289855,Ridge,27,25,Y,W23SA4R2R25,26,0,0,22,15,10,53,0,
W23,2/27/2023,Butler Beach,St Johns,N,W23BB2,W23BB2,29.804036,-81.283961,0.62,2.45,0.253061224,Ridge,41,15,Y,W23BB2R15,17,0,0,18,67,9,6,0,
W23,2/27/2023,Butler Beach,St Johns,N,W23BB2,W23BB2,29.804036,-81.283961,0.62,2.45,0.253061224,Ridge,41,21,Y,W23BB2R21,20,0,0,28,52,9,11,0,
W23,2/27/2023,Butler Beach,St Johns,N,W23BB2,W23BB2,29.804036,-81.283961,0.62,2.45,0.253061224,Ridge,41,22,Y,W23BB2R22,34,0,0,28,56,11,5,0,
W23,2/27/2023,Butler Beach,St Johns,N,W23BB2,W23BB2,29.804036,-81.283961,0.62,2.45,0.253061224,Ridge,41,26,Y,W23BB2R26,30,0,0,37,40,6,17,0,
W23,2/27/2023,Butler Beach,St Johns,N,W23BB2,W23BB2,29.804036,-81.283961,0.62,2.45,0.253061224,Ridge,41,30,Y,W23BB2R30,18,0,0,29,9,8,54,0,
W23,2/27/2023,Butler Beach,St Johns,N,W23BB2,W23BB2,29.804036,-81.283961,0.62,2.45,0.253061224,Ridge,41,37,Y,W23BB2R37,23,0,0,31,29,7,33,0,
W23,2/27/2023,Butler Beach,St Johns,N,W23BB7,W23BB7,29.802192,-81.283039,0.61,2.4,0.254166667,Ridge,28,5,Y,W23BB7R5,26,0,0,27,47,1,25,0,
W23,2/27/2023,Butler Beach,St Johns,N,W23BB7,W23BB7,29.802192,-81.283039,0.61,2.4,0.254166667,Ridge,28,12,Y,W23BB7R12,27,0,0,28,59,6,7,0,
W23,2/27/2023,Butler Beach,St Johns,N,W23BB7,W23BB7,29.802192,-81.283039,0.61,2.4,0.254166667,Ridge,28,20,Y,W23BB7R20,31,0,0,36,52,9,2,1,other = mussel
W23,2/27/2023,Butler Beach,St Johns,N,W23BB7,W23BB7,29.802192,-81.283039,0.61,2.4,0.254166667,Ridge,28,23,Y,W23BB7R23,34,0,0,34,50,12,4,0,
W23,2/27/2023,Butler Beach,St Johns,N,W23BB7,W23BB7,29.802192,-81.283039,0.61,2.4,0.254166667,Ridge,28,25,Y,W23BB7R25,20,0,0,28,45,6,21,0,
W23,2/27/2023,Butler Beach,St Johns,N,W23BB7,W23BB7,29.802192,-81.283039,0.61,2.4,0.254166667,Ridge,28,26,Y,W23BB7R26,26,0,0,23,38,9,30,0,
W23,2/28/2023,Butler Beach,St Johns,N,W23BB6,W23BB6,29.804003,-81.283452,0.55,1.95,0.282051282,Ridge,21,0,Y,W23BB6R0,9,0,0,23,36,4,37,0,
W23,2/28/2023,Butler Beach,St Johns,N,W23BB6,W23BB6,29.804003,-81.283452,0.55,1.95,0.282051282,Ridge,21,1,Y,W23BB6R1,18,0,0,26,59,6,9,0,
